"row_type","model","seed","train_mechanism","eval_mechanism","temperature","calibration_mode","mechanism_prior_strength","calibration_bias","background_objects","total_objects_n","samples","branch_accuracy","majority_accuracy","mse","nll","brier","ece","selected_k_mean","causal_recall_mean","dense_compute_ratio","seed_count"
"seed","serialized-token","19","nominal","catch_heavy","1.0","mechanism_prior","0.75","-0.201866;-0.500627;0.702493","32","37","36","0.777778","0.777778","0.012175","0.720058","0.421505","0.193887","4.825","1.0","1.0","1"
"seed","serialized-token","19","nominal","catch_heavy","1.0","mechanism_prior","1.0","-0.269155;-0.667503;0.936658","32","37","36","0.777778","0.777778","0.012175","0.667258","0.383148","0.115715","4.825","1.0","1.0","1"
"seed","serialized-token","23","nominal","nominal","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.472222","0.472222","0.017323","0.98006","0.609924","0.157825","4.275","1.0","1.0","1"
"seed","serialized-token","23","nominal","nominal","1.0","mechanism_prior","0.25","-0.043950;0.060787;-0.016837","32","37","36","0.472222","0.472222","0.017323","0.991991","0.616919","0.066913","4.275","1.0","1.0","1"
"seed","serialized-token","23","nominal","nominal","1.0","mechanism_prior","0.5","-0.087900;0.121574;-0.033674","32","37","36","0.444444","0.472222","0.017323","1.005312","0.624694","0.123255","4.275","1.0","1.0","1"
"seed","serialized-token","23","nominal","nominal","1.0","mechanism_prior","0.75","-0.131850;0.182361;-0.050511","32","37","36","0.416667","0.472222","0.017323","1.020029","0.633232","0.157652","4.275","1.0","1.0","1"
"seed","serialized-token","23","nominal","nominal","1.0","mechanism_prior","1.0","-0.175800;0.243148;-0.067348","32","37","36","0.388889","0.472222","0.017323","1.036146","0.64251","0.191943","4.275","1.0","1.0","1"
"seed","serialized-token","23","nominal","high_force","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.472222","0.472222","0.095187","1.020851","0.620754","0.223632","4.275","1.0","1.0","1"
"seed","serialized-token","23","nominal","high_force","1.0","mechanism_prior","0.25","-0.264790;0.297889;-0.033099","32","37","36","0.472222","0.472222","0.095187","1.133688","0.688762","0.292659","4.275","1.0","1.0","1"
"seed","serialized-token","23","nominal","high_force","1.0","mechanism_prior","0.5","-0.529579;0.595777;-0.066198","32","37","36","0.472222","0.472222","0.095187","1.276339","0.75851","0.349761","4.275","1.0","1.0","1"
"seed","serialized-token","23","nominal","high_force","1.0","mechanism_prior","0.75","-0.794369;0.893666;-0.099297","32","37","36","0.472222","0.472222","0.095187","1.441941","0.822705","0.396124","4.275","1.0","1.0","1"
"seed","serialized-token","23","nominal","high_force","1.0","mechanism_prior","1.0","-1.059158;1.191555;-0.132396","32","37","36","0.472222","0.472222","0.095187","1.624709","0.877657","0.431589","4.275","1.0","1.0","1"
"seed","serialized-token","23","nominal","edge_shift","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.666667","0.444444","0.07841","0.892729","0.535022","0.255155","4.275","1.0","1.0","1"
"seed","serialized-token","23","nominal","edge_shift","1.0","mechanism_prior","0.25","-0.036482;0.274924;-0.238442","32","37","36","0.666667","0.444444","0.07841","0.832431","0.486697","0.150999","4.275","1.0","1.0","1"
"seed","serialized-token","23","nominal","edge_shift","1.0","mechanism_prior","0.5","-0.072965;0.549849;-0.476884","32","37","36","0.722222","0.444444","0.07841","0.807101","0.464234","0.11971","4.275","1.0","1.0","1"
"seed","serialized-token","23","nominal","edge_shift","1.0","mechanism_prior","0.75","-0.109447;0.824773;-0.715326","32","37","36","0.722222","0.444444","0.07841","0.814329","0.463582","0.181985","4.275","1.0","1.0","1"
"seed","serialized-token","23","nominal","edge_shift","1.0","mechanism_prior","1.0","-0.145929;1.099698;-0.953768","32","37","36","0.666667","0.444444","0.07841","0.851014","0.479986","0.166748","4.275","1.0","1.0","1"
"seed","serialized-token","23","nominal","catch_heavy","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.416667","0.722222","0.01289","0.989731","0.638701","0.15201","4.775","1.0","1.0","1"
"seed","serialized-token","23","nominal","catch_heavy","1.0","mechanism_prior","0.25","-0.097564;-0.147021;0.244585","32","37","36","0.555556","0.722222","0.01289","0.873749","0.551167","0.102945","4.775","1.0","1.0","1"
"seed","serialized-token","23","nominal","catch_heavy","1.0","mechanism_prior","0.5","-0.195128;-0.294041;0.489169","32","37","36","0.666667","0.722222","0.01289","0.789149","0.484939","0.096184","4.775","1.0","1.0","1"
"seed","serialized-token","23","nominal","catch_heavy","1.0","mechanism_prior","0.75","-0.292692;-0.441062;0.733754","32","37","36","0.694444","0.722222","0.01289","0.736089","0.443783","0.063425","4.775","1.0","1.0","1"
"seed","serialized-token","23","nominal","catch_heavy","1.0","mechanism_prior","1.0","-0.390256;-0.588082;0.978338","32","37","36","0.722222","0.722222","0.01289","0.712988","0.426519","0.066551","4.775","1.0","1.0","1"
"seed","serialized-token","29","nominal","nominal","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.611111","0.5","0.020853","0.929356","0.57347","0.105038","4.3","1.0","1.0","1"
"seed","serialized-token","29","nominal","nominal","1.0","mechanism_prior","0.25","-0.026861;0.061741;-0.034880","32","37","36","0.583333","0.5","0.020853","0.932224","0.573433","0.099034","4.3","1.0","1.0","1"
"seed","serialized-token","29","nominal","nominal","1.0","mechanism_prior","0.5","-0.053723;0.123482;-0.069759","32","37","36","0.555556","0.5","0.020853","0.9364","0.574291","0.107424","4.3","1.0","1.0","1"
"seed","serialized-token","29","nominal","nominal","1.0","mechanism_prior","0.75","-0.080584;0.185223;-0.104639","32","37","36","0.555556","0.5","0.020853","0.941908","0.576063","0.118926","4.3","1.0","1.0","1"
"seed","serialized-token","29","nominal","nominal","1.0","mechanism_prior","1.0","-0.107446;0.246964;-0.139518","32","37","36","0.555556","0.5","0.020853","0.948768","0.578758","0.135729","4.3","1.0","1.0","1"
"seed","serialized-token","29","nominal","high_force","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.5","0.472222","0.108542","0.936221","0.570744","0.149525","4.3","1.0","1.0","1"
"seed","serialized-token","29","nominal","high_force","1.0","mechanism_prior","0.25","-0.247701;0.298843;-0.051142","32","37","36","0.472222","0.472222","0.108542","1.028355","0.627858","0.246638","4.3","1.0","1.0","1"
"seed","serialized-token","29","nominal","high_force","1.0","mechanism_prior","0.5","-0.495402;0.597685;-0.102283","32","37","36","0.472222","0.472222","0.108542","1.152738","0.693781","0.29271","4.3","1.0","1.0","1"
"seed","serialized-token","29","nominal","high_force","1.0","mechanism_prior","0.75","-0.743103;0.896528;-0.153425","32","37","36","0.472222","0.472222","0.108542","1.303818","0.760603","0.34642","4.3","1.0","1.0","1"
"seed","serialized-token","29","nominal","high_force","1.0","mechanism_prior","1.0","-0.990804;1.195371;-0.204567","32","37","36","0.472222","0.472222","0.108542","1.476271","0.822717","0.392415","4.3","1.0","1.0","1"
"seed","serialized-token","29","nominal","edge_shift","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.5","0.472222","0.095163","0.985743","0.582131","0.249303","4.3","1.0","1.0","1"
"seed","serialized-token","29","nominal","edge_shift","1.0","mechanism_prior","0.25","-0.004489;0.260359;-0.255870","32","37","36","0.694444","0.472222","0.095163","0.872868","0.499137","0.157409","4.3","1.0","1.0","1"
"seed","serialized-token","29","nominal","edge_shift","1.0","mechanism_prior","0.5","-0.008978;0.520718;-0.511739","32","37","36","0.75","0.472222","0.095163","0.796023","0.446244","0.156779","4.3","1.0","1.0","1"
"seed","serialized-token","29","nominal","edge_shift","1.0","mechanism_prior","0.75","-0.013467;0.781076;-0.767609","32","37","36","0.75","0.472222","0.095163","0.752529","0.419607","0.110777","4.3","1.0","1.0","1"
"seed","serialized-token","29","nominal","edge_shift","1.0","mechanism_prior","1.0","-0.017957;1.041435;-1.023478","32","37","36","0.75","0.472222","0.095163","0.738845","0.413636","0.085696","4.3","1.0","1.0","1"
"seed","serialized-token","29","nominal","catch_heavy","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.555556","0.694444","0.016467","0.878991","0.565858","0.138783","4.775","1.0","1.0","1"
"seed","serialized-token","29","nominal","catch_heavy","1.0","mechanism_prior","0.25","-0.025638;-0.264515;0.290153","32","37","36","0.638889","0.694444","0.016467","0.777711","0.488435","0.102103","4.775","1.0","1.0","1"
"seed","serialized-token","29","nominal","catch_heavy","1.0","mechanism_prior","0.5","-0.051275;-0.529031;0.580306","32","37","36","0.694444","0.694444","0.016467","0.72144","0.44775","0.111416","4.775","1.0","1.0","1"
"seed","serialized-token","29","nominal","catch_heavy","1.0","mechanism_prior","0.75","-0.076913;-0.793546;0.870459","32","37","36","0.694444","0.694444","0.016467","0.706441","0.440468","0.05187","4.775","1.0","1.0","1"
"seed","serialized-token","29","nominal","catch_heavy","1.0","mechanism_prior","1.0","-0.102550;-1.058061;1.160612","32","37","36","0.694444","0.694444","0.016467","0.726535","0.455601","0.109747","4.775","1.0","1.0","1"
"seed","serialized-token","31","nominal","nominal","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.611111","0.527778","0.026706","0.888542","0.552218","0.110325","4.35","1.0","1.0","1"
"seed","serialized-token","31","nominal","nominal","1.0","mechanism_prior","0.25","0.001264;0.031421;-0.032686","32","37","36","0.611111","0.527778","0.026706","0.887679","0.550951","0.103461","4.35","1.0","1.0","1"
"seed","serialized-token","31","nominal","nominal","1.0","mechanism_prior","0.5","0.002529;0.062843;-0.065372","32","37","36","0.611111","0.527778","0.026706","0.887323","0.550063","0.099862","4.35","1.0","1.0","1"
"seed","serialized-token","31","nominal","nominal","1.0","mechanism_prior","0.75","0.003793;0.094264;-0.098058","32","37","36","0.583333","0.527778","0.026706","0.887471","0.549544","0.061934","4.35","1.0","1.0","1"
"seed","serialized-token","31","nominal","nominal","1.0","mechanism_prior","1.0","0.005058;0.125686;-0.130744","32","37","36","0.583333","0.527778","0.026706","0.888121","0.549385","0.109057","4.35","1.0","1.0","1"
"seed","serialized-token","31","nominal","high_force","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.555556","0.444444","0.102983","0.937578","0.554602","0.164779","4.35","1.0","1.0","1"
"seed","serialized-token","31","nominal","high_force","1.0","mechanism_prior","0.25","-0.241947;0.298978;-0.057031","32","37","36","0.472222","0.444444","0.102983","1.0111","0.610198","0.215489","4.35","1.0","1.0","1"
"seed","serialized-token","31","nominal","high_force","1.0","mechanism_prior","0.5","-0.483895;0.597956;-0.114061","32","37","36","0.444444","0.444444","0.102983","1.12598","0.685702","0.290943","4.35","1.0","1.0","1"
"seed","serialized-token","31","nominal","high_force","1.0","mechanism_prior","0.75","-0.725842;0.896934;-0.171092","32","37","36","0.444444","0.444444","0.102983","1.275392","0.767478","0.356034","4.35","1.0","1.0","1"
"seed","serialized-token","31","nominal","high_force","1.0","mechanism_prior","1.0","-0.967790;1.195912;-0.228123","32","37","36","0.444444","0.444444","0.102983","1.452278","0.845015","0.410058","4.35","1.0","1.0","1"
"seed","serialized-token","31","nominal","edge_shift","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.722222","0.5","0.090957","0.939602","0.543745","0.221858","4.35","1.0","1.0","1"
"seed","serialized-token","31","nominal","edge_shift","1.0","mechanism_prior","0.25","0.001264;0.260494;-0.261759","32","37","36","0.694444","0.5","0.090957","0.82493","0.468476","0.186208","4.35","1.0","1.0","1"
"seed","serialized-token","31","nominal","edge_shift","1.0","mechanism_prior","0.5","0.002529;0.520988;-0.523517","32","37","36","0.777778","0.5","0.090957","0.741826","0.416819","0.173242","4.35","1.0","1.0","1"
"seed","serialized-token","31","nominal","edge_shift","1.0","mechanism_prior","0.75","0.003793;0.781482;-0.785276","32","37","36","0.777778","0.5","0.090957","0.687802","0.385934","0.155061","4.35","1.0","1.0","1"
"seed","serialized-token","31","nominal","edge_shift","1.0","mechanism_prior","1.0","0.005058;1.041977;-1.047034","32","37","36","0.777778","0.5","0.090957","0.65996","0.372346","0.109349","4.35","1.0","1.0","1"
"seed","serialized-token","31","nominal","catch_heavy","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.25","0.694444","0.022662","0.969945","0.632639","0.249092","4.825","1.0","1.0","1"
"seed","serialized-token","31","nominal","catch_heavy","1.0","mechanism_prior","0.25","-0.019884;-0.264380;0.284264","32","37","36","0.555556","0.694444","0.022662","0.846949","0.544415","0.180072","4.825","1.0","1.0","1"
"seed","serialized-token","31","nominal","catch_heavy","1.0","mechanism_prior","0.5","-0.039768;-0.528760;0.568528","32","37","36","0.694444","0.694444","0.022662","0.762985","0.482227","0.196515","4.825","1.0","1.0","1"
"seed","serialized-token","31","nominal","catch_heavy","1.0","mechanism_prior","0.75","-0.059652;-0.793140;0.852792","32","37","36","0.694444","0.694444","0.022662","0.716676","0.449434","0.086415","4.825","1.0","1.0","1"
"seed","serialized-token","31","nominal","catch_heavy","1.0","mechanism_prior","1.0","-0.079536;-1.057520;1.137056","32","37","36","0.694444","0.694444","0.022662","0.704476","0.44248","0.03386","4.825","1.0","1.0","1"
