row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,seed_count
seed,serialized-token,17,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.125,0.4375,0.135029,1.113142,0.684096,0.340944,4.625,1.0,1.0,1
seed,serialized-token,17,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0,0.625,0.131466,1.226277,0.75721,0.47783,4.875,1.0,1.0,1
summary,graph-transformer,all,nominal,catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.625,0.916667,0.142351,0.999942,0.583908,0.441712,4.916667,1.0,1.0,3
summary,graph-transformer,all,nominal,edge_catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.229167,0.708333,0.143071,1.207897,0.734611,0.228457,4.916667,1.0,1.0,3
summary,graph-transformer,all,nominal,edge_high_force,1.0,none,0.0,none,,,,512,517,16,0.354167,0.5,0.164843,1.098039,0.670594,0.257411,4.541667,1.0,1.0,3
summary,graph-transformer,all,nominal,edge_shift,1.0,none,0.0,none,,,,512,517,16,0.375,0.666667,0.164383,1.085554,0.659334,0.127548,4.541667,1.0,1.0,3
summary,graph-transformer,all,nominal,high_force,1.0,none,0.0,none,,,,512,517,16,0.541667,0.458333,0.160868,1.028256,0.608444,0.138335,4.541667,1.0,1.0,3
summary,graph-transformer,all,nominal,no_catch,1.0,none,0.0,none,,,,512,517,16,0.541667,0.5625,0.176182,0.986203,0.597456,0.264902,4.0625,1.0,1.0,3
summary,graph-transformer,all,nominal,nominal,1.0,none,0.0,none,,,,512,517,16,0.625,0.541667,0.163423,0.968441,0.570515,0.207472,4.541667,1.0,1.0,3
summary,serialized-token,all,nominal,catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.4375,0.916667,0.183642,1.27588,0.751756,0.355034,4.916667,1.0,1.0,3
summary,serialized-token,all,nominal,edge_catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.0625,0.708333,0.184383,1.12885,0.693226,0.358631,4.916667,1.0,1.0,3
summary,serialized-token,all,nominal,edge_high_force,1.0,none,0.0,none,,,,512,517,16,0.166667,0.5,0.188551,1.125819,0.691036,0.301725,4.541667,1.0,1.0,3
summary,serialized-token,all,nominal,edge_shift,1.0,none,0.0,none,,,,512,517,16,0.270833,0.666667,0.184422,1.094084,0.663637,0.252864,4.541667,1.0,1.0,3
summary,serialized-token,all,nominal,high_force,1.0,none,0.0,none,,,,512,517,16,0.333333,0.458333,0.184854,1.238321,0.737087,0.208669,4.541667,1.0,1.0,3
summary,serialized-token,all,nominal,no_catch,1.0,none,0.0,none,,,,512,517,16,0.625,0.5625,0.18493,0.956515,0.579932,0.259815,4.0625,1.0,1.0,3
summary,serialized-token,all,nominal,nominal,1.0,none,0.0,none,,,,512,517,16,0.5,0.541667,0.183505,1.182792,0.696001,0.341824,4.541667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal,catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.333333,0.916667,0.299078,1.195117,0.719397,0.460843,4.916667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal,edge_catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.375,0.708333,0.365508,1.041537,0.631612,0.131266,4.916667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal,edge_high_force,1.0,none,0.0,none,,,,512,517,16,0.333333,0.5,0.823323,1.02525,0.621877,0.295848,4.541667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal,edge_shift,1.0,none,0.0,none,,,,512,517,16,0.395833,0.666667,0.378904,1.021171,0.617897,0.245483,4.541667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal,high_force,1.0,none,0.0,none,,,,512,517,16,0.416667,0.458333,0.443865,1.079719,0.650873,0.208581,4.541667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal,no_catch,1.0,none,0.0,none,,,,512,517,16,0.645833,0.5625,0.471242,0.960782,0.573732,0.305015,4.0625,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal,nominal,1.0,none,0.0,none,,,,512,517,16,0.458333,0.541667,0.288439,1.083264,0.649754,0.24535,4.541667,1.0,1.0,3
summary,wpu-cws-indexed-sparse,all,nominal,catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.083333,0.916667,0.090317,1.256683,0.762182,0.295767,4.916667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal,edge_catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.479167,0.708333,0.162053,1.074843,0.653101,0.293024,4.916667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal,edge_high_force,1.0,none,0.0,none,,,,512,517,16,0.5,0.5,0.662813,1.039601,0.632309,0.108034,4.541667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal,edge_shift,1.0,none,0.0,none,,,,512,517,16,0.541667,0.666667,0.17728,1.046686,0.635019,0.238745,4.541667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal,high_force,1.0,none,0.0,none,,,,512,517,16,0.333333,0.458333,0.248321,1.109575,0.671914,0.058662,4.541667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal,no_catch,1.0,none,0.0,none,,,,512,517,16,0.666667,0.5625,0.249343,1.0021,0.602803,0.299826,4.0625,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal,nominal,1.0,none,0.0,none,,,,512,517,16,0.395833,0.541667,0.080573,1.137218,0.687792,0.321917,4.541667,1.0,0.0,3
