row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,seed_count
summary,serialized-token,all,nominal,edge_catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.229167,0.708333,0.23603,1.189419,0.727607,0.191142,4.916667,1.0,1.0,3
summary,serialized-token,all,nominal,edge_high_force,1.0,none,0.0,none,,,,512,517,16,0.291667,0.5,0.242563,1.203658,0.743258,0.341562,4.541667,1.0,1.0,3
summary,serialized-token,all,nominal,edge_shift,1.0,none,0.0,none,,,,512,517,16,0.229167,0.666667,0.236232,1.211619,0.744204,0.191138,4.541667,1.0,1.0,3
summary,serialized-token,all,nominal,high_force,1.0,none,0.0,none,,,,512,517,16,0.270833,0.458333,0.236905,1.16305,0.710096,0.201519,4.541667,1.0,1.0,3
summary,serialized-token,all,nominal,no_catch,1.0,none,0.0,none,,,,512,517,16,0.25,0.5625,0.237014,1.17831,0.722078,0.251256,4.0625,1.0,1.0,3
summary,serialized-token,all,nominal,nominal,1.0,none,0.0,none,,,,512,517,16,0.229167,0.541667,0.234983,1.14998,0.697093,0.268213,4.541667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal,catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.270833,0.916667,0.32976,1.115244,0.68072,0.288026,4.916667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal,edge_catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.5625,0.708333,0.436827,1.046614,0.630952,0.205245,4.916667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal,edge_high_force,1.0,none,0.0,none,,,,512,517,16,0.166667,0.5,1.218577,1.118911,0.678933,0.228666,4.541667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal,edge_shift,1.0,none,0.0,none,,,,512,517,16,0.479167,0.666667,0.465457,1.054571,0.636193,0.188529,4.541667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal,high_force,1.0,none,0.0,none,,,,512,517,16,0.3125,0.458333,0.571516,1.106939,0.673472,0.16489,4.541667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal,no_catch,1.0,none,0.0,none,,,,512,517,16,0.4375,0.5625,0.612948,1.087165,0.657361,0.124107,4.0625,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal,nominal,1.0,none,0.0,none,,,,512,517,16,0.4375,0.541667,0.319589,1.076501,0.653149,0.30928,4.541667,1.0,1.0,3
summary,wpu-cws-indexed-sparse,all,nominal,catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.333333,0.916667,0.112911,1.063017,0.645076,0.059495,4.916667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal,edge_catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.354167,0.708333,0.221666,1.066191,0.6457,0.094012,4.916667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal,edge_high_force,1.0,none,0.0,none,,,,512,517,16,0.291667,0.5,1.012593,1.137806,0.691956,0.125683,4.541667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal,edge_shift,1.0,none,0.0,none,,,,512,517,16,0.354167,0.666667,0.255344,1.074464,0.65089,0.094527,4.541667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal,high_force,1.0,none,0.0,none,,,,512,517,16,0.270833,0.458333,0.367128,1.094397,0.663697,0.135641,4.541667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal,no_catch,1.0,none,0.0,none,,,,512,517,16,0.291667,0.5625,0.389136,1.104993,0.669697,0.190517,4.0625,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal,nominal,1.0,none,0.0,none,,,,512,517,16,0.291667,0.541667,0.108361,1.057144,0.640157,0.232416,4.541667,1.0,0.0,3
