"accept_rate","accuracy","budget","candidate_oracle_loss","causal_k","composition_steps","deployment_reject_margin","deployment_risk_adjusted","deployment_risk_penalty","deployment_safe_threshold","excess_over_candidate_oracle","generated_candidates","harmful_accept_rate","heldout_seed","interaction_mode","learned_generated_candidates","loss","oracle_match_rate","policy","predicted_regret_mean","predicted_safe_probability_mean","predicted_sigma_mean","propagation_steps","regret_corr","regret_retriever_steps","retriever_steps","seed","selected_composition_argmax_rate","selected_composition_count_only_rate","selected_composition_expected_rate","selected_composition_rate","selected_generated_0_rate","selected_generated_1_rate","selected_generated_2_rate","selected_generated_3_rate","selected_generated_rate","selected_indexed_rate","selected_interaction_rate","selected_learned_generated_0_rate","selected_learned_generated_1_rate","selected_learned_generated_2_rate","selected_learned_generated_3_rate","selected_learned_rate","selected_proximity_rate","selection_train_accept_rate","selection_train_gap_closure","selection_train_harmful_accept_rate","selection_train_loss","selection_train_policy","test_samples","total_objects_n","train_joint_utility_accept_rate","train_joint_utility_safe_accept_rate","train_joint_utility_safe_verifier_loss","train_joint_utility_verifier_loss","train_seed_count","train_static_learned_loss","validation_samples_per_seed","verifier_steps"
"0.688889","0.511111","4","0.939425","8","600","0.05","1.0","0.5","0.8","0.027457","4","0.311111","11","pairwise","4","0.966882","0.1","joint_utility_uncertainty_regret_gate_r0p5_m0p05_s0p8","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.033333","0.0","0.033333","0.066667","0.022222","0.0","0.022222","0.011111","0.055556","0.377778","0.0","0.1","0.022222","0.0","0.022222","0.322222","0.033333","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.711111","0.511111","4","0.939425","8","600","0.0","1.0","0.75","0.35","0.028192","4","0.344444","11","pairwise","4","0.967617","0.055556","joint_utility_uncertainty_regret_gate_r0p75_m0_s0p35","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.066667","0.0","0.033333","0.1","0.033333","0.0","0.033333","0.022222","0.088889","0.288889","0.0","0.1","0.033333","0.011111","0.033333","0.3","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.7","0.511111","4","0.939425","8","600","0.0","1.0","0.75","0.5","0.028206","4","0.344444","11","pairwise","4","0.967631","0.055556","joint_utility_uncertainty_regret_gate_r0p75_m0_s0p5","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.066667","0.0","0.033333","0.1","0.033333","0.0","0.033333","0.011111","0.077778","0.288889","0.0","0.1","0.033333","0.011111","0.033333","0.311111","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.7","0.511111","4","0.939425","8","600","0.0","1.0","0.75","0.65","0.028206","4","0.344444","11","pairwise","4","0.967631","0.055556","joint_utility_uncertainty_regret_gate_r0p75_m0_s0p65","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.066667","0.0","0.033333","0.1","0.033333","0.0","0.033333","0.011111","0.077778","0.288889","0.0","0.1","0.033333","0.011111","0.033333","0.311111","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.688889","0.511111","4","0.939425","8","600","0.0","1.0","0.75","0.8","0.028203","4","0.333333","11","pairwise","4","0.967628","0.055556","joint_utility_uncertainty_regret_gate_r0p75_m0_s0p8","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.066667","0.0","0.033333","0.1","0.033333","0.0","0.033333","0.011111","0.077778","0.277778","0.0","0.1","0.033333","0.011111","0.033333","0.322222","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.711111","0.511111","4","0.939425","8","600","0.0025","1.0","0.75","0.35","0.028192","4","0.344444","11","pairwise","4","0.967617","0.055556","joint_utility_uncertainty_regret_gate_r0p75_m0p0025_s0p35","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.066667","0.0","0.033333","0.1","0.033333","0.0","0.033333","0.022222","0.088889","0.288889","0.0","0.1","0.033333","0.011111","0.033333","0.3","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.7","0.511111","4","0.939425","8","600","0.0025","1.0","0.75","0.5","0.028206","4","0.344444","11","pairwise","4","0.967631","0.055556","joint_utility_uncertainty_regret_gate_r0p75_m0p0025_s0p5","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.066667","0.0","0.033333","0.1","0.033333","0.0","0.033333","0.011111","0.077778","0.288889","0.0","0.1","0.033333","0.011111","0.033333","0.311111","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.7","0.511111","4","0.939425","8","600","0.0025","1.0","0.75","0.65","0.028206","4","0.344444","11","pairwise","4","0.967631","0.055556","joint_utility_uncertainty_regret_gate_r0p75_m0p0025_s0p65","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.066667","0.0","0.033333","0.1","0.033333","0.0","0.033333","0.011111","0.077778","0.288889","0.0","0.1","0.033333","0.011111","0.033333","0.311111","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.688889","0.511111","4","0.939425","8","600","0.0025","1.0","0.75","0.8","0.028203","4","0.333333","11","pairwise","4","0.967628","0.055556","joint_utility_uncertainty_regret_gate_r0p75_m0p0025_s0p8","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.066667","0.0","0.033333","0.1","0.033333","0.0","0.033333","0.011111","0.077778","0.277778","0.0","0.1","0.033333","0.011111","0.033333","0.322222","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.711111","0.511111","4","0.939425","8","600","0.005","1.0","0.75","0.35","0.028192","4","0.344444","11","pairwise","4","0.967617","0.055556","joint_utility_uncertainty_regret_gate_r0p75_m0p005_s0p35","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.066667","0.0","0.033333","0.1","0.033333","0.0","0.033333","0.022222","0.088889","0.288889","0.0","0.1","0.033333","0.011111","0.033333","0.3","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.7","0.511111","4","0.939425","8","600","0.005","1.0","0.75","0.5","0.028206","4","0.344444","11","pairwise","4","0.967631","0.055556","joint_utility_uncertainty_regret_gate_r0p75_m0p005_s0p5","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.066667","0.0","0.033333","0.1","0.033333","0.0","0.033333","0.011111","0.077778","0.288889","0.0","0.1","0.033333","0.011111","0.033333","0.311111","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.7","0.511111","4","0.939425","8","600","0.005","1.0","0.75","0.65","0.028206","4","0.344444","11","pairwise","4","0.967631","0.055556","joint_utility_uncertainty_regret_gate_r0p75_m0p005_s0p65","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.066667","0.0","0.033333","0.1","0.033333","0.0","0.033333","0.011111","0.077778","0.288889","0.0","0.1","0.033333","0.011111","0.033333","0.311111","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.688889","0.511111","4","0.939425","8","600","0.005","1.0","0.75","0.8","0.028203","4","0.333333","11","pairwise","4","0.967628","0.055556","joint_utility_uncertainty_regret_gate_r0p75_m0p005_s0p8","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.066667","0.0","0.033333","0.1","0.033333","0.0","0.033333","0.011111","0.077778","0.277778","0.0","0.1","0.033333","0.011111","0.033333","0.322222","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.7","0.511111","4","0.939425","8","600","0.01","1.0","0.75","0.35","0.028395","4","0.344444","11","pairwise","4","0.967821","0.055556","joint_utility_uncertainty_regret_gate_r0p75_m0p01_s0p35","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.066667","0.0","0.033333","0.1","0.022222","0.0","0.033333","0.022222","0.077778","0.288889","0.0","0.1","0.033333","0.011111","0.033333","0.311111","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.688889","0.511111","4","0.939425","8","600","0.01","1.0","0.75","0.5","0.028409","4","0.344444","11","pairwise","4","0.967834","0.055556","joint_utility_uncertainty_regret_gate_r0p75_m0p01_s0p5","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.066667","0.0","0.033333","0.1","0.022222","0.0","0.033333","0.011111","0.066667","0.288889","0.0","0.1","0.033333","0.011111","0.033333","0.322222","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.688889","0.511111","4","0.939425","8","600","0.01","1.0","0.75","0.65","0.028409","4","0.344444","11","pairwise","4","0.967834","0.055556","joint_utility_uncertainty_regret_gate_r0p75_m0p01_s0p65","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.066667","0.0","0.033333","0.1","0.022222","0.0","0.033333","0.011111","0.066667","0.288889","0.0","0.1","0.033333","0.011111","0.033333","0.322222","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.677778","0.511111","4","0.939425","8","600","0.01","1.0","0.75","0.8","0.028406","4","0.333333","11","pairwise","4","0.967831","0.055556","joint_utility_uncertainty_regret_gate_r0p75_m0p01_s0p8","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.066667","0.0","0.033333","0.1","0.022222","0.0","0.033333","0.011111","0.066667","0.277778","0.0","0.1","0.033333","0.011111","0.033333","0.333333","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.7","0.511111","4","0.939425","8","600","0.02","1.0","0.75","0.35","0.028395","4","0.344444","11","pairwise","4","0.967821","0.055556","joint_utility_uncertainty_regret_gate_r0p75_m0p02_s0p35","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.066667","0.0","0.033333","0.1","0.022222","0.0","0.033333","0.022222","0.077778","0.288889","0.0","0.1","0.033333","0.011111","0.033333","0.311111","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.688889","0.511111","4","0.939425","8","600","0.02","1.0","0.75","0.5","0.028409","4","0.344444","11","pairwise","4","0.967834","0.055556","joint_utility_uncertainty_regret_gate_r0p75_m0p02_s0p5","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.066667","0.0","0.033333","0.1","0.022222","0.0","0.033333","0.011111","0.066667","0.288889","0.0","0.1","0.033333","0.011111","0.033333","0.322222","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.688889","0.511111","4","0.939425","8","600","0.02","1.0","0.75","0.65","0.028409","4","0.344444","11","pairwise","4","0.967834","0.055556","joint_utility_uncertainty_regret_gate_r0p75_m0p02_s0p65","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.066667","0.0","0.033333","0.1","0.022222","0.0","0.033333","0.011111","0.066667","0.288889","0.0","0.1","0.033333","0.011111","0.033333","0.322222","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.677778","0.511111","4","0.939425","8","600","0.02","1.0","0.75","0.8","0.028406","4","0.333333","11","pairwise","4","0.967831","0.055556","joint_utility_uncertainty_regret_gate_r0p75_m0p02_s0p8","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.066667","0.0","0.033333","0.1","0.022222","0.0","0.033333","0.011111","0.066667","0.277778","0.0","0.1","0.033333","0.011111","0.033333","0.333333","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.677778","0.511111","4","0.939425","8","600","0.05","1.0","0.75","0.35","0.028585","4","0.344444","11","pairwise","4","0.96801","0.055556","joint_utility_uncertainty_regret_gate_r0p75_m0p05_s0p35","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.066667","0.0","0.033333","0.1","0.022222","0.0","0.033333","0.022222","0.077778","0.288889","0.0","0.1","0.033333","0.0","0.022222","0.333333","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.666667","0.511111","4","0.939425","8","600","0.05","1.0","0.75","0.5","0.028599","4","0.344444","11","pairwise","4","0.968024","0.055556","joint_utility_uncertainty_regret_gate_r0p75_m0p05_s0p5","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.066667","0.0","0.033333","0.1","0.022222","0.0","0.033333","0.011111","0.066667","0.288889","0.0","0.1","0.033333","0.0","0.022222","0.344444","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.666667","0.511111","4","0.939425","8","600","0.05","1.0","0.75","0.65","0.028599","4","0.344444","11","pairwise","4","0.968024","0.055556","joint_utility_uncertainty_regret_gate_r0p75_m0p05_s0p65","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.066667","0.0","0.033333","0.1","0.022222","0.0","0.033333","0.011111","0.066667","0.288889","0.0","0.1","0.033333","0.0","0.022222","0.344444","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.655556","0.511111","4","0.939425","8","600","0.05","1.0","0.75","0.8","0.028596","4","0.333333","11","pairwise","4","0.968021","0.055556","joint_utility_uncertainty_regret_gate_r0p75_m0p05_s0p8","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.066667","0.0","0.033333","0.1","0.022222","0.0","0.033333","0.011111","0.066667","0.277778","0.0","0.1","0.033333","0.0","0.022222","0.355556","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.644444","0.511111","4","0.939425","8","600","0.0","1.0","1.0","0.35","0.026928","4","0.288889","11","pairwise","4","0.966353","0.055556","joint_utility_uncertainty_regret_gate_r1_m0_s0p35","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.088889","0.0","0.033333","0.122222","0.022222","0.0","0.033333","0.033333","0.088889","0.2","0.0","0.077778","0.022222","0.022222","0.066667","0.355556","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.633333","0.511111","4","0.939425","8","600","0.0","1.0","1.0","0.5","0.026941","4","0.288889","11","pairwise","4","0.966367","0.055556","joint_utility_uncertainty_regret_gate_r1_m0_s0p5","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.088889","0.0","0.033333","0.122222","0.022222","0.0","0.033333","0.022222","0.077778","0.2","0.0","0.077778","0.022222","0.022222","0.066667","0.366667","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.633333","0.511111","4","0.939425","8","600","0.0","1.0","1.0","0.65","0.026941","4","0.288889","11","pairwise","4","0.966367","0.055556","joint_utility_uncertainty_regret_gate_r1_m0_s0p65","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.088889","0.0","0.033333","0.122222","0.022222","0.0","0.033333","0.022222","0.077778","0.2","0.0","0.077778","0.022222","0.022222","0.066667","0.366667","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.622222","0.511111","4","0.939425","8","600","0.0","1.0","1.0","0.8","0.027029","4","0.288889","11","pairwise","4","0.966454","0.055556","joint_utility_uncertainty_regret_gate_r1_m0_s0p8","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.088889","0.0","0.033333","0.122222","0.022222","0.0","0.033333","0.011111","0.066667","0.2","0.0","0.077778","0.022222","0.022222","0.066667","0.377778","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.633333","0.511111","4","0.939425","8","600","0.0025","1.0","1.0","0.35","0.026791","4","0.277778","11","pairwise","4","0.966216","0.055556","joint_utility_uncertainty_regret_gate_r1_m0p0025_s0p35","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.088889","0.0","0.033333","0.122222","0.022222","0.0","0.033333","0.033333","0.088889","0.2","0.0","0.077778","0.022222","0.022222","0.055556","0.366667","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.622222","0.511111","4","0.939425","8","600","0.0025","1.0","1.0","0.5","0.026804","4","0.277778","11","pairwise","4","0.96623","0.055556","joint_utility_uncertainty_regret_gate_r1_m0p0025_s0p5","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.088889","0.0","0.033333","0.122222","0.022222","0.0","0.033333","0.022222","0.077778","0.2","0.0","0.077778","0.022222","0.022222","0.055556","0.377778","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
"0.622222","0.511111","4","0.939425","8","600","0.0025","1.0","1.0","0.65","0.026804","4","0.277778","11","pairwise","4","0.96623","0.055556","joint_utility_uncertainty_regret_gate_r1_m0p0025_s0p65","-0.296121","0.482345","0.301643","40","0.172716","600","400","11","0.088889","0.0","0.033333","0.122222","0.022222","0.0","0.033333","0.022222","0.077778","0.2","0.0","0.077778","0.022222","0.022222","0.055556","0.377778","0.044444","","","","","","90","2048","0.913889","0.919444","0.947205","0.946659","4","0.981228","180","700"
