accept_rate,accuracy,budget,candidate_oracle_loss,causal_k,composition_steps,deployment_min_accept_prob,deployment_prob_margin,excess_over_candidate_oracle,generated_candidates,harmful_accept_rate,heldout_seed,imitation_weight,interaction_mode,learned_probability_mean,loss,no_harm_weight,oracle_match_rate,policy,propagation_steps,regret_retriever_steps,retriever_steps,seed,selected_composition_argmax_rate,selected_composition_count_only_rate,selected_composition_expected_rate,selected_composition_rate,selected_generated_0_rate,selected_generated_1_rate,selected_generated_2_rate,selected_generated_3_rate,selected_generated_rate,selected_indexed_rate,selected_interaction_rate,selected_learned_rate,selected_probability_mean,selected_proximity_rate,selection_train_accept_rate,selection_train_gap_closure,selection_train_harmful_accept_rate,selection_train_loss,selection_train_policy,selector_steps,temperature,test_samples,total_objects_n,train_end_to_end_selector_accept_rate,train_end_to_end_selector_loss,train_seed_count,train_static_learned_loss,utility_weight,validation_samples_per_seed
0.977778,0.477778,4,0.95694,32,600,0.0,0.1,0.032867,4,0.488889,13,0.15,pairwise,0.018723,0.989808,1.5,0.133333,train_selected_end_to_end_candidate_selector,40,600,400,13,0.022222,0.011111,0.055556,0.088889,0.1,0.233333,0.088889,0.0,0.422222,0.266667,0.044444,0.022222,0.794656,0.155556,0.984722,0.785599,0.080556,0.957893,end_to_end_selector_pg0p1_pmin0,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
,0.566667,4,0.95694,32,600,,,0.0,4,,13,0.15,pairwise,,0.95694,1.5,1.0,generated_plus_composition_oracle,40,600,400,13,0.3,0.044444,0.011111,0.355556,0.022222,0.211111,0.088889,0.011111,0.333333,0.177778,0.011111,0.0,,0.122222,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.977778,0.477778,4,0.95694,32,600,0.0,0.0,0.032867,4,0.488889,13,0.15,pairwise,0.018723,0.989808,1.5,0.133333,end_to_end_selector_pg0_pmin0,40,600,400,13,0.022222,0.011111,0.055556,0.088889,0.1,0.233333,0.088889,0.0,0.422222,0.266667,0.044444,0.022222,0.794656,0.155556,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.977778,0.477778,4,0.95694,32,600,0.3,0.0,0.032867,4,0.488889,13,0.15,pairwise,0.018723,0.989808,1.5,0.133333,end_to_end_selector_pg0_pmin0p3,40,600,400,13,0.022222,0.011111,0.055556,0.088889,0.1,0.233333,0.088889,0.0,0.422222,0.266667,0.044444,0.022222,0.794656,0.155556,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.955556,0.477778,4,0.95694,32,600,0.4,0.0,0.03269,4,0.466667,13,0.15,pairwise,0.018723,0.989631,1.5,0.133333,end_to_end_selector_pg0_pmin0p4,40,600,400,13,0.022222,0.011111,0.055556,0.088889,0.088889,0.222222,0.088889,0.0,0.4,0.266667,0.044444,0.044444,0.794656,0.155556,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.911111,0.477778,4,0.95694,32,600,0.5,0.0,0.032827,4,0.455556,13,0.15,pairwise,0.018723,0.989767,1.5,0.133333,end_to_end_selector_pg0_pmin0p5,40,600,400,13,0.011111,0.011111,0.055556,0.077778,0.088889,0.2,0.088889,0.0,0.377778,0.266667,0.033333,0.088889,0.794656,0.155556,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.811111,0.455556,4,0.95694,32,600,0.6,0.0,0.033951,4,0.411111,13,0.15,pairwise,0.018723,0.990892,1.5,0.133333,end_to_end_selector_pg0_pmin0p6,40,600,400,13,0.011111,0.011111,0.044444,0.066667,0.066667,0.188889,0.088889,0.0,0.344444,0.233333,0.022222,0.188889,0.794656,0.144444,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.977778,0.477778,4,0.95694,32,600,0.0,0.02,0.032867,4,0.488889,13,0.15,pairwise,0.018723,0.989808,1.5,0.133333,end_to_end_selector_pg0p02_pmin0,40,600,400,13,0.022222,0.011111,0.055556,0.088889,0.1,0.233333,0.088889,0.0,0.422222,0.266667,0.044444,0.022222,0.794656,0.155556,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.977778,0.477778,4,0.95694,32,600,0.3,0.02,0.032867,4,0.488889,13,0.15,pairwise,0.018723,0.989808,1.5,0.133333,end_to_end_selector_pg0p02_pmin0p3,40,600,400,13,0.022222,0.011111,0.055556,0.088889,0.1,0.233333,0.088889,0.0,0.422222,0.266667,0.044444,0.022222,0.794656,0.155556,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.955556,0.477778,4,0.95694,32,600,0.4,0.02,0.03269,4,0.466667,13,0.15,pairwise,0.018723,0.989631,1.5,0.133333,end_to_end_selector_pg0p02_pmin0p4,40,600,400,13,0.022222,0.011111,0.055556,0.088889,0.088889,0.222222,0.088889,0.0,0.4,0.266667,0.044444,0.044444,0.794656,0.155556,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.911111,0.477778,4,0.95694,32,600,0.5,0.02,0.032827,4,0.455556,13,0.15,pairwise,0.018723,0.989767,1.5,0.133333,end_to_end_selector_pg0p02_pmin0p5,40,600,400,13,0.011111,0.011111,0.055556,0.077778,0.088889,0.2,0.088889,0.0,0.377778,0.266667,0.033333,0.088889,0.794656,0.155556,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.811111,0.455556,4,0.95694,32,600,0.6,0.02,0.033951,4,0.411111,13,0.15,pairwise,0.018723,0.990892,1.5,0.133333,end_to_end_selector_pg0p02_pmin0p6,40,600,400,13,0.011111,0.011111,0.044444,0.066667,0.066667,0.188889,0.088889,0.0,0.344444,0.233333,0.022222,0.188889,0.794656,0.144444,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.977778,0.477778,4,0.95694,32,600,0.0,0.05,0.032867,4,0.488889,13,0.15,pairwise,0.018723,0.989808,1.5,0.133333,end_to_end_selector_pg0p05_pmin0,40,600,400,13,0.022222,0.011111,0.055556,0.088889,0.1,0.233333,0.088889,0.0,0.422222,0.266667,0.044444,0.022222,0.794656,0.155556,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.977778,0.477778,4,0.95694,32,600,0.3,0.05,0.032867,4,0.488889,13,0.15,pairwise,0.018723,0.989808,1.5,0.133333,end_to_end_selector_pg0p05_pmin0p3,40,600,400,13,0.022222,0.011111,0.055556,0.088889,0.1,0.233333,0.088889,0.0,0.422222,0.266667,0.044444,0.022222,0.794656,0.155556,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.955556,0.477778,4,0.95694,32,600,0.4,0.05,0.03269,4,0.466667,13,0.15,pairwise,0.018723,0.989631,1.5,0.133333,end_to_end_selector_pg0p05_pmin0p4,40,600,400,13,0.022222,0.011111,0.055556,0.088889,0.088889,0.222222,0.088889,0.0,0.4,0.266667,0.044444,0.044444,0.794656,0.155556,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.911111,0.477778,4,0.95694,32,600,0.5,0.05,0.032827,4,0.455556,13,0.15,pairwise,0.018723,0.989767,1.5,0.133333,end_to_end_selector_pg0p05_pmin0p5,40,600,400,13,0.011111,0.011111,0.055556,0.077778,0.088889,0.2,0.088889,0.0,0.377778,0.266667,0.033333,0.088889,0.794656,0.155556,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.811111,0.455556,4,0.95694,32,600,0.6,0.05,0.033951,4,0.411111,13,0.15,pairwise,0.018723,0.990892,1.5,0.133333,end_to_end_selector_pg0p05_pmin0p6,40,600,400,13,0.011111,0.011111,0.044444,0.066667,0.066667,0.188889,0.088889,0.0,0.344444,0.233333,0.022222,0.188889,0.794656,0.144444,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.977778,0.477778,4,0.95694,32,600,0.0,0.1,0.032867,4,0.488889,13,0.15,pairwise,0.018723,0.989808,1.5,0.133333,end_to_end_selector_pg0p1_pmin0,40,600,400,13,0.022222,0.011111,0.055556,0.088889,0.1,0.233333,0.088889,0.0,0.422222,0.266667,0.044444,0.022222,0.794656,0.155556,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.977778,0.477778,4,0.95694,32,600,0.3,0.1,0.032867,4,0.488889,13,0.15,pairwise,0.018723,0.989808,1.5,0.133333,end_to_end_selector_pg0p1_pmin0p3,40,600,400,13,0.022222,0.011111,0.055556,0.088889,0.1,0.233333,0.088889,0.0,0.422222,0.266667,0.044444,0.022222,0.794656,0.155556,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.955556,0.477778,4,0.95694,32,600,0.4,0.1,0.03269,4,0.466667,13,0.15,pairwise,0.018723,0.989631,1.5,0.133333,end_to_end_selector_pg0p1_pmin0p4,40,600,400,13,0.022222,0.011111,0.055556,0.088889,0.088889,0.222222,0.088889,0.0,0.4,0.266667,0.044444,0.044444,0.794656,0.155556,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.911111,0.477778,4,0.95694,32,600,0.5,0.1,0.032827,4,0.455556,13,0.15,pairwise,0.018723,0.989767,1.5,0.133333,end_to_end_selector_pg0p1_pmin0p5,40,600,400,13,0.011111,0.011111,0.055556,0.077778,0.088889,0.2,0.088889,0.0,0.377778,0.266667,0.033333,0.088889,0.794656,0.155556,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.811111,0.455556,4,0.95694,32,600,0.6,0.1,0.033951,4,0.411111,13,0.15,pairwise,0.018723,0.990892,1.5,0.133333,end_to_end_selector_pg0p1_pmin0p6,40,600,400,13,0.011111,0.011111,0.044444,0.066667,0.066667,0.188889,0.088889,0.0,0.344444,0.233333,0.022222,0.188889,0.794656,0.144444,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.977778,0.477778,4,0.95694,32,600,0.0,0.2,0.032867,4,0.488889,13,0.15,pairwise,0.018723,0.989808,1.5,0.133333,end_to_end_selector_pg0p2_pmin0,40,600,400,13,0.022222,0.011111,0.055556,0.088889,0.1,0.233333,0.088889,0.0,0.422222,0.266667,0.044444,0.022222,0.794656,0.155556,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.977778,0.477778,4,0.95694,32,600,0.3,0.2,0.032867,4,0.488889,13,0.15,pairwise,0.018723,0.989808,1.5,0.133333,end_to_end_selector_pg0p2_pmin0p3,40,600,400,13,0.022222,0.011111,0.055556,0.088889,0.1,0.233333,0.088889,0.0,0.422222,0.266667,0.044444,0.022222,0.794656,0.155556,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.955556,0.477778,4,0.95694,32,600,0.4,0.2,0.03269,4,0.466667,13,0.15,pairwise,0.018723,0.989631,1.5,0.133333,end_to_end_selector_pg0p2_pmin0p4,40,600,400,13,0.022222,0.011111,0.055556,0.088889,0.088889,0.222222,0.088889,0.0,0.4,0.266667,0.044444,0.044444,0.794656,0.155556,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.911111,0.477778,4,0.95694,32,600,0.5,0.2,0.032827,4,0.455556,13,0.15,pairwise,0.018723,0.989767,1.5,0.133333,end_to_end_selector_pg0p2_pmin0p5,40,600,400,13,0.011111,0.011111,0.055556,0.077778,0.088889,0.2,0.088889,0.0,0.377778,0.266667,0.033333,0.088889,0.794656,0.155556,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.811111,0.455556,4,0.95694,32,600,0.6,0.2,0.033951,4,0.411111,13,0.15,pairwise,0.018723,0.990892,1.5,0.133333,end_to_end_selector_pg0p2_pmin0p6,40,600,400,13,0.011111,0.011111,0.044444,0.066667,0.066667,0.188889,0.088889,0.0,0.344444,0.233333,0.022222,0.188889,0.794656,0.144444,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
,0.455556,4,0.986714,32,600,,,0.019297,4,,17,0.15,pairwise,,1.00601,1.5,0.011111,static_learned_interaction,40,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
1.0,0.477778,4,0.986714,32,600,0.0,0.0,0.020527,4,0.5,17,0.15,pairwise,0.001656,1.00724,1.5,0.166667,end_to_end_candidate_selector,40,600,400,17,0.155556,0.011111,0.011111,0.177778,0.077778,0.211111,0.022222,0.0,0.311111,0.411111,0.022222,0.0,0.831771,0.077778,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
1.0,0.477778,4,0.986714,32,600,0.0,0.0,0.020527,4,0.5,17,0.15,pairwise,0.001656,1.00724,1.5,0.166667,train_selected_end_to_end_candidate_selector,40,600,400,17,0.155556,0.011111,0.011111,0.177778,0.077778,0.211111,0.022222,0.0,0.311111,0.411111,0.022222,0.0,0.831771,0.077778,0.993056,0.834668,0.086111,0.949903,end_to_end_candidate_selector,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
,0.544444,4,0.986714,32,600,,,0.0,4,,17,0.15,pairwise,,0.986714,1.5,1.0,generated_plus_composition_oracle,40,600,400,17,0.122222,0.0,0.011111,0.133333,0.111111,0.144444,0.155556,0.088889,0.5,0.222222,0.033333,0.011111,,0.1,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
1.0,0.477778,4,0.986714,32,600,0.0,0.0,0.020527,4,0.5,17,0.15,pairwise,0.001656,1.00724,1.5,0.166667,end_to_end_selector_pg0_pmin0,40,600,400,17,0.155556,0.011111,0.011111,0.177778,0.077778,0.211111,0.022222,0.0,0.311111,0.411111,0.022222,0.0,0.831771,0.077778,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
1.0,0.477778,4,0.986714,32,600,0.3,0.0,0.020527,4,0.5,17,0.15,pairwise,0.001656,1.00724,1.5,0.166667,end_to_end_selector_pg0_pmin0p3,40,600,400,17,0.155556,0.011111,0.011111,0.177778,0.077778,0.211111,0.022222,0.0,0.311111,0.411111,0.022222,0.0,0.831771,0.077778,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
0.988889,0.477778,4,0.986714,32,600,0.4,0.0,0.020872,4,0.5,17,0.15,pairwise,0.001656,1.007586,1.5,0.166667,end_to_end_selector_pg0_pmin0p4,40,600,400,17,0.155556,0.011111,0.011111,0.177778,0.077778,0.211111,0.022222,0.0,0.311111,0.411111,0.022222,0.011111,0.831771,0.066667,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
0.955556,0.477778,4,0.986714,32,600,0.5,0.0,0.021323,4,0.488889,17,0.15,pairwise,0.001656,1.008037,1.5,0.155556,end_to_end_selector_pg0_pmin0p5,40,600,400,17,0.144444,0.011111,0.011111,0.166667,0.077778,0.211111,0.022222,0.0,0.311111,0.4,0.022222,0.044444,0.831771,0.055556,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
0.855556,0.477778,4,0.986714,32,600,0.6,0.0,0.020975,4,0.433333,17,0.15,pairwise,0.001656,1.007689,1.5,0.155556,end_to_end_selector_pg0_pmin0p6,40,600,400,17,0.133333,0.0,0.011111,0.144444,0.044444,0.188889,0.022222,0.0,0.255556,0.388889,0.022222,0.144444,0.831771,0.044444,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
1.0,0.477778,4,0.986714,32,600,0.0,0.02,0.020527,4,0.5,17,0.15,pairwise,0.001656,1.00724,1.5,0.166667,end_to_end_selector_pg0p02_pmin0,40,600,400,17,0.155556,0.011111,0.011111,0.177778,0.077778,0.211111,0.022222,0.0,0.311111,0.411111,0.022222,0.0,0.831771,0.077778,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
1.0,0.477778,4,0.986714,32,600,0.3,0.02,0.020527,4,0.5,17,0.15,pairwise,0.001656,1.00724,1.5,0.166667,end_to_end_selector_pg0p02_pmin0p3,40,600,400,17,0.155556,0.011111,0.011111,0.177778,0.077778,0.211111,0.022222,0.0,0.311111,0.411111,0.022222,0.0,0.831771,0.077778,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
0.988889,0.477778,4,0.986714,32,600,0.4,0.02,0.020872,4,0.5,17,0.15,pairwise,0.001656,1.007586,1.5,0.166667,end_to_end_selector_pg0p02_pmin0p4,40,600,400,17,0.155556,0.011111,0.011111,0.177778,0.077778,0.211111,0.022222,0.0,0.311111,0.411111,0.022222,0.011111,0.831771,0.066667,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
0.955556,0.477778,4,0.986714,32,600,0.5,0.02,0.021323,4,0.488889,17,0.15,pairwise,0.001656,1.008037,1.5,0.155556,end_to_end_selector_pg0p02_pmin0p5,40,600,400,17,0.144444,0.011111,0.011111,0.166667,0.077778,0.211111,0.022222,0.0,0.311111,0.4,0.022222,0.044444,0.831771,0.055556,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
0.855556,0.477778,4,0.986714,32,600,0.6,0.02,0.020975,4,0.433333,17,0.15,pairwise,0.001656,1.007689,1.5,0.155556,end_to_end_selector_pg0p02_pmin0p6,40,600,400,17,0.133333,0.0,0.011111,0.144444,0.044444,0.188889,0.022222,0.0,0.255556,0.388889,0.022222,0.144444,0.831771,0.044444,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
1.0,0.477778,4,0.986714,32,600,0.0,0.05,0.020527,4,0.5,17,0.15,pairwise,0.001656,1.00724,1.5,0.166667,end_to_end_selector_pg0p05_pmin0,40,600,400,17,0.155556,0.011111,0.011111,0.177778,0.077778,0.211111,0.022222,0.0,0.311111,0.411111,0.022222,0.0,0.831771,0.077778,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
1.0,0.477778,4,0.986714,32,600,0.3,0.05,0.020527,4,0.5,17,0.15,pairwise,0.001656,1.00724,1.5,0.166667,end_to_end_selector_pg0p05_pmin0p3,40,600,400,17,0.155556,0.011111,0.011111,0.177778,0.077778,0.211111,0.022222,0.0,0.311111,0.411111,0.022222,0.0,0.831771,0.077778,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
0.988889,0.477778,4,0.986714,32,600,0.4,0.05,0.020872,4,0.5,17,0.15,pairwise,0.001656,1.007586,1.5,0.166667,end_to_end_selector_pg0p05_pmin0p4,40,600,400,17,0.155556,0.011111,0.011111,0.177778,0.077778,0.211111,0.022222,0.0,0.311111,0.411111,0.022222,0.011111,0.831771,0.066667,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
0.955556,0.477778,4,0.986714,32,600,0.5,0.05,0.021323,4,0.488889,17,0.15,pairwise,0.001656,1.008037,1.5,0.155556,end_to_end_selector_pg0p05_pmin0p5,40,600,400,17,0.144444,0.011111,0.011111,0.166667,0.077778,0.211111,0.022222,0.0,0.311111,0.4,0.022222,0.044444,0.831771,0.055556,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
0.855556,0.477778,4,0.986714,32,600,0.6,0.05,0.020975,4,0.433333,17,0.15,pairwise,0.001656,1.007689,1.5,0.155556,end_to_end_selector_pg0p05_pmin0p6,40,600,400,17,0.133333,0.0,0.011111,0.144444,0.044444,0.188889,0.022222,0.0,0.255556,0.388889,0.022222,0.144444,0.831771,0.044444,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
1.0,0.477778,4,0.986714,32,600,0.0,0.1,0.020527,4,0.5,17,0.15,pairwise,0.001656,1.00724,1.5,0.166667,end_to_end_selector_pg0p1_pmin0,40,600,400,17,0.155556,0.011111,0.011111,0.177778,0.077778,0.211111,0.022222,0.0,0.311111,0.411111,0.022222,0.0,0.831771,0.077778,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
1.0,0.477778,4,0.986714,32,600,0.3,0.1,0.020527,4,0.5,17,0.15,pairwise,0.001656,1.00724,1.5,0.166667,end_to_end_selector_pg0p1_pmin0p3,40,600,400,17,0.155556,0.011111,0.011111,0.177778,0.077778,0.211111,0.022222,0.0,0.311111,0.411111,0.022222,0.0,0.831771,0.077778,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
0.988889,0.477778,4,0.986714,32,600,0.4,0.1,0.020872,4,0.5,17,0.15,pairwise,0.001656,1.007586,1.5,0.166667,end_to_end_selector_pg0p1_pmin0p4,40,600,400,17,0.155556,0.011111,0.011111,0.177778,0.077778,0.211111,0.022222,0.0,0.311111,0.411111,0.022222,0.011111,0.831771,0.066667,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
0.955556,0.477778,4,0.986714,32,600,0.5,0.1,0.021323,4,0.488889,17,0.15,pairwise,0.001656,1.008037,1.5,0.155556,end_to_end_selector_pg0p1_pmin0p5,40,600,400,17,0.144444,0.011111,0.011111,0.166667,0.077778,0.211111,0.022222,0.0,0.311111,0.4,0.022222,0.044444,0.831771,0.055556,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
0.855556,0.477778,4,0.986714,32,600,0.6,0.1,0.020975,4,0.433333,17,0.15,pairwise,0.001656,1.007689,1.5,0.155556,end_to_end_selector_pg0p1_pmin0p6,40,600,400,17,0.133333,0.0,0.011111,0.144444,0.044444,0.188889,0.022222,0.0,0.255556,0.388889,0.022222,0.144444,0.831771,0.044444,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
1.0,0.477778,4,0.986714,32,600,0.0,0.2,0.020527,4,0.5,17,0.15,pairwise,0.001656,1.00724,1.5,0.166667,end_to_end_selector_pg0p2_pmin0,40,600,400,17,0.155556,0.011111,0.011111,0.177778,0.077778,0.211111,0.022222,0.0,0.311111,0.411111,0.022222,0.0,0.831771,0.077778,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
1.0,0.477778,4,0.986714,32,600,0.3,0.2,0.020527,4,0.5,17,0.15,pairwise,0.001656,1.00724,1.5,0.166667,end_to_end_selector_pg0p2_pmin0p3,40,600,400,17,0.155556,0.011111,0.011111,0.177778,0.077778,0.211111,0.022222,0.0,0.311111,0.411111,0.022222,0.0,0.831771,0.077778,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
0.988889,0.477778,4,0.986714,32,600,0.4,0.2,0.020872,4,0.5,17,0.15,pairwise,0.001656,1.007586,1.5,0.166667,end_to_end_selector_pg0p2_pmin0p4,40,600,400,17,0.155556,0.011111,0.011111,0.177778,0.077778,0.211111,0.022222,0.0,0.311111,0.411111,0.022222,0.011111,0.831771,0.066667,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
0.955556,0.477778,4,0.986714,32,600,0.5,0.2,0.021323,4,0.488889,17,0.15,pairwise,0.001656,1.008037,1.5,0.155556,end_to_end_selector_pg0p2_pmin0p5,40,600,400,17,0.144444,0.011111,0.011111,0.166667,0.077778,0.211111,0.022222,0.0,0.311111,0.4,0.022222,0.044444,0.831771,0.055556,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
0.855556,0.477778,4,0.986714,32,600,0.6,0.2,0.020975,4,0.433333,17,0.15,pairwise,0.001656,1.007689,1.5,0.155556,end_to_end_selector_pg0p2_pmin0p6,40,600,400,17,0.133333,0.0,0.011111,0.144444,0.044444,0.188889,0.022222,0.0,0.255556,0.388889,0.022222,0.144444,0.831771,0.044444,,,,,,900,0.7,90,2048,0.993056,0.949903,4,0.980855,1.0,180
,0.5,4,0.962731,32,600,,,0.040088,4,,19,0.15,pairwise,,1.002818,1.5,0.0,static_learned_interaction,40,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.988889,0.477778,4,0.962731,32,600,0.0,0.0,0.03823,4,0.488889,19,0.15,pairwise,0.01238,1.00096,1.5,0.133333,end_to_end_candidate_selector,40,600,400,19,0.033333,0.0,0.122222,0.155556,0.055556,0.311111,0.1,0.0,0.466667,0.222222,0.033333,0.011111,0.750068,0.111111,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.988889,0.477778,4,0.962731,32,600,0.0,0.0,0.03823,4,0.488889,19,0.15,pairwise,0.01238,1.00096,1.5,0.133333,train_selected_end_to_end_candidate_selector,40,600,400,19,0.033333,0.0,0.122222,0.155556,0.055556,0.311111,0.1,0.0,0.466667,0.222222,0.033333,0.011111,0.750068,0.111111,0.988889,0.865931,0.098611,0.957815,end_to_end_candidate_selector,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
,0.566667,4,0.962731,32,600,,,0.0,4,,19,0.15,pairwise,,0.962731,1.5,1.0,generated_plus_composition_oracle,40,600,400,19,0.3,0.022222,0.033333,0.355556,0.066667,0.288889,0.044444,0.033333,0.433333,0.111111,0.011111,0.0,,0.088889,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.988889,0.477778,4,0.962731,32,600,0.0,0.0,0.03823,4,0.488889,19,0.15,pairwise,0.01238,1.00096,1.5,0.133333,end_to_end_selector_pg0_pmin0,40,600,400,19,0.033333,0.0,0.122222,0.155556,0.055556,0.311111,0.1,0.0,0.466667,0.222222,0.033333,0.011111,0.750068,0.111111,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.988889,0.477778,4,0.962731,32,600,0.3,0.0,0.03823,4,0.488889,19,0.15,pairwise,0.01238,1.00096,1.5,0.133333,end_to_end_selector_pg0_pmin0p3,40,600,400,19,0.033333,0.0,0.122222,0.155556,0.055556,0.311111,0.1,0.0,0.466667,0.222222,0.033333,0.011111,0.750068,0.111111,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.944444,0.477778,4,0.962731,32,600,0.4,0.0,0.036822,4,0.455556,19,0.15,pairwise,0.01238,0.999552,1.5,0.122222,end_to_end_selector_pg0_pmin0p4,40,600,400,19,0.033333,0.0,0.111111,0.144444,0.044444,0.3,0.1,0.0,0.444444,0.222222,0.022222,0.055556,0.750068,0.111111,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.844444,0.477778,4,0.962731,32,600,0.5,0.0,0.036491,4,0.388889,19,0.15,pairwise,0.01238,0.999222,1.5,0.111111,end_to_end_selector_pg0_pmin0p5,40,600,400,19,0.022222,0.0,0.1,0.122222,0.044444,0.288889,0.088889,0.0,0.422222,0.188889,0.022222,0.155556,0.750068,0.088889,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.677778,0.477778,4,0.962731,32,600,0.6,0.0,0.035772,4,0.277778,19,0.15,pairwise,0.01238,0.998503,1.5,0.1,end_to_end_selector_pg0_pmin0p6,40,600,400,19,0.011111,0.0,0.077778,0.088889,0.033333,0.277778,0.066667,0.0,0.377778,0.133333,0.022222,0.322222,0.750068,0.055556,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.988889,0.477778,4,0.962731,32,600,0.0,0.02,0.03823,4,0.488889,19,0.15,pairwise,0.01238,1.00096,1.5,0.133333,end_to_end_selector_pg0p02_pmin0,40,600,400,19,0.033333,0.0,0.122222,0.155556,0.055556,0.311111,0.1,0.0,0.466667,0.222222,0.033333,0.011111,0.750068,0.111111,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
