causal_k,compute_cost,dense_correct,dense_loss,dense_regret,event_norm,hidden_dim,interaction_density,interaction_mode,label,mean_pair_distance,min_pair_distance,predicted_regret,regret_abs,sample_index,seed,selected_fraction,selector_confidence,sparse_confidence,sparse_correct,sparse_delta_norm,sparse_dense_disagreement,sparse_entropy,sparse_loss,sparse_margin,sparse_uncertainty_mean,target_x,target_y,total_objects_n,working_set_size
8,0.05,1,0.806085,-0.163574,1.736008,128,0.128447,pairwise,1,0.229842,0.044131,0.084846,0.084846,22,13,0.25,0.64766,0.379213,1,0.22769,0,1.081715,0.969658,0.007336,0.463331,0.612364,0.0,2048,32
8,0.05,0,1.088241,0.027102,1.802863,128,0.13796,pairwise,2,0.290076,0.004914,0.10641,0.10641,23,13,0.25,0.630973,0.437658,0,0.26376,0,1.060028,1.061139,0.091597,0.455251,0.841699,0.0,2048,32
8,0.05,0,2.700817,1.023075,1.941162,128,0.156263,pairwise,0,0.206933,0.024314,0.138229,0.138229,24,13,0.25,0.65603,0.487339,0,0.388631,0,1.029075,1.677742,0.161473,0.447523,0.653317,0.0,2048,32
8,0.05,0,1.273896,-0.144988,1.640632,128,0.160451,pairwise,1,0.213752,0.038953,0.038383,0.038383,25,13,0.25,0.618966,0.386345,0,0.160376,0,1.078631,1.418885,0.014674,0.469076,0.777937,0.0,2048,32
8,0.05,0,1.002962,-0.072439,1.608656,128,0.158736,pairwise,2,0.208047,0.0438,0.014716,0.014716,26,13,0.25,0.607223,0.490703,0,0.164254,0,1.016008,1.075401,0.149542,0.472339,0.837914,0.0,2048,32
8,0.05,1,0.524265,-0.006745,1.569321,128,0.125116,pairwise,0,0.332472,0.042904,-0.026006,0.026006,27,13,0.25,0.597232,0.588011,1,0.214293,0,0.932997,0.531009,0.30419,0.479624,0.954409,0.0,2048,32
8,0.05,1,0.869666,-0.149832,1.712104,128,0.251858,pairwise,1,0.226209,0.00818,0.070498,0.070498,28,13,0.25,0.610993,0.370495,0,0.184227,1,1.088804,1.019498,0.009719,0.460832,0.968891,0.0,2048,32
8,0.05,0,0.983694,-0.013608,1.756938,128,0.096697,pairwise,2,0.2586,0.054776,0.093319,0.093319,29,13,0.25,0.660218,0.394377,0,0.252003,0,1.075923,0.997301,0.025503,0.462437,0.554776,0.0,2048,32
8,0.05,1,0.579494,-0.035837,1.574731,128,0.12921,pairwise,0,0.254895,0.042406,-0.018778,0.018778,30,13,0.25,0.638969,0.540462,1,0.219357,0,0.970364,0.61533,0.218526,0.48407,0.542406,0.0,2048,32
8,0.05,1,0.656194,-0.192053,1.778736,128,0.15641,pairwise,1,0.241365,0.029551,0.097993,0.097993,31,13,0.25,0.608711,0.428165,1,0.230207,0,1.065613,0.848247,0.080266,0.453628,0.965882,0.0,2048,32
8,0.05,0,0.938177,-0.021621,1.61727,128,0.168728,pairwise,2,0.239254,0.014016,0.021458,0.021458,32,13,0.25,0.659422,0.418785,0,0.199823,0,1.052894,0.959799,0.035815,0.478124,0.514016,0.0,2048,32
8,0.05,1,0.449455,-0.047442,1.560959,128,0.184164,pairwise,0,0.258734,0.020649,-0.041233,0.041233,33,13,0.25,0.592769,0.608416,1,0.223953,0,0.910535,0.496897,0.336561,0.480462,0.896467,0.0,2048,32
8,0.05,1,0.441126,-0.286487,1.936543,128,0.167538,pairwise,1,0.23966,0.036229,0.136199,0.136199,34,13,0.25,0.674075,0.483061,1,0.398265,0,1.031566,0.727613,0.154365,0.451011,0.624182,0.0,2048,32
8,0.05,1,0.902472,-0.033274,1.687017,128,0.195685,pairwise,2,0.219549,0.016577,0.062314,0.062314,35,13,0.25,0.665312,0.392293,1,0.215871,0,1.089819,0.935746,0.06956,0.469504,0.531684,0.0,2048,32
8,0.05,1,0.563355,0.018889,1.573733,128,0.118603,pairwise,0,0.216226,0.074031,-0.018961,0.018961,36,13,0.25,0.605339,0.580151,1,0.19556,0,0.937163,0.544467,0.286788,0.478321,0.7945,0.0,2048,32
8,0.05,1,0.698129,-0.197763,1.77881,128,0.292566,pairwise,1,0.181951,0.01157,0.093629,0.093629,37,13,0.25,0.670529,0.408244,1,0.275625,0,1.071,0.895891,0.045185,0.462196,0.585182,0.0,2048,32
8,0.05,0,1.23859,0.127722,1.93442,128,0.271931,pairwise,2,0.188004,0.035232,0.132661,0.132661,38,13,0.25,0.676258,0.483053,0,0.39909,0,1.03125,1.110868,0.15378,0.450846,0.464768,0.0,2048,32
8,0.05,1,0.929076,0.065724,1.617357,128,0.199259,pairwise,0,0.252627,0.02008,0.019857,0.019857,39,13,0.25,0.655531,0.421746,1,0.203196,0,1.053832,0.863352,0.04364,0.478763,0.46568,0.0,2048,32
8,0.05,1,0.419345,-0.289871,1.944512,128,0.124871,pairwise,1,0.274657,0.043924,0.139689,0.139689,40,13,0.25,0.659116,0.49203,1,0.400671,0,1.026249,0.709216,0.16925,0.447575,0.647873,0.0,2048,32
8,0.05,0,1.16208,0.077162,1.882322,128,0.200063,pairwise,2,0.227365,0.013162,0.123923,0.123923,41,13,0.25,0.680346,0.46541,0,0.364812,0,1.042413,1.084918,0.12748,0.454799,0.486838,0.0,2048,32
8,0.05,1,0.23526,-0.210669,1.539848,128,0.244772,pairwise,0,0.175328,0.009779,-0.106836,0.106836,42,13,0.25,0.609886,0.640229,1,0.302321,0,0.866785,0.445929,0.381375,0.491612,0.649851,0.0,2048,32
8,0.05,0,1.071206,-0.115167,1.668314,128,0.162216,pairwise,1,0.24999,0.034721,0.054138,0.054138,43,13,0.25,0.617338,0.385924,0,0.16735,0,1.092525,1.186373,0.077175,0.465567,0.829831,0.0,2048,32
8,0.05,0,1.008901,-0.006586,1.774519,128,0.100534,pairwise,2,0.278928,0.046296,0.098692,0.098692,44,13,0.25,0.663889,0.406568,0,0.269428,0,1.072337,1.015487,0.044342,0.462296,0.641618,0.0,2048,32
8,0.05,1,0.394105,-0.109338,1.553818,128,0.091466,pairwise,0,0.292257,0.034612,-0.050089,0.050089,45,13,0.25,0.615807,0.604446,1,0.240982,0,0.909904,0.503443,0.324222,0.485742,0.719362,0.0,2048,32
8,0.05,1,0.715277,-0.162507,1.750902,128,0.148987,pairwise,1,0.310723,0.032122,0.089525,0.089525,46,13,0.25,0.613768,0.415703,1,0.217599,0,1.071056,0.877784,0.062593,0.456684,0.954216,0.0,2048,32
8,0.05,0,0.979058,-0.038115,1.613039,128,0.123156,pairwise,2,0.215651,0.078821,0.02023,0.02023,47,13,0.25,0.621284,0.457785,0,0.167433,0,1.03461,1.017173,0.096169,0.473527,0.794901,0.0,2048,32
8,0.05,1,0.242627,-0.209612,1.540401,128,0.113447,pairwise,0,0.273149,0.022178,-0.097167,0.097167,48,13,0.25,0.607548,0.636202,1,0.301158,0,0.873722,0.452239,0.376895,0.491592,0.738495,0.0,2048,32
8,0.05,1,0.518566,-0.257626,1.861632,128,0.154342,pairwise,1,0.281709,0.020298,0.121186,0.121186,49,13,0.25,0.636578,0.460155,1,0.309925,0,1.047612,0.776192,0.123742,0.451963,0.815408,0.0,2048,32
8,0.05,0,0.99303,-0.080034,1.616143,128,0.145727,pairwise,2,0.224389,0.031465,0.020665,0.020665,50,13,0.25,0.598404,0.477403,0,0.158874,0,1.029052,1.073064,0.135444,0.470116,0.942871,0.0,2048,32
8,0.05,0,2.713039,1.036918,1.950105,128,0.125943,pairwise,0,0.240258,0.022542,0.140784,0.140784,51,13,0.25,0.648205,0.488074,0,0.386009,0,1.028945,1.676121,0.163247,0.446752,0.74958,0.0,2048,32
8,0.05,1,0.668107,-0.200478,1.776823,128,0.142291,pairwise,1,0.324898,0.017136,0.098185,0.098185,52,13,0.25,0.629289,0.419545,1,0.244359,0,1.068826,0.868585,0.066602,0.457792,0.941649,0.0,2048,32
8,0.05,1,0.91635,-0.028455,1.696225,128,0.187097,pairwise,2,0.206061,0.027667,0.06651,0.06651,53,13,0.25,0.65504,0.388755,1,0.210332,0,1.090219,0.944805,0.060674,0.467933,0.577209,0.0,2048,32
8,0.05,0,2.156749,0.614551,1.815614,128,0.143537,pairwise,0,0.210343,0.035123,0.109647,0.109647,54,13,0.25,0.627709,0.440604,0,0.266998,0,1.058199,1.542198,0.095119,0.453559,0.872583,0.0,2048,32
8,0.05,1,0.874395,-0.120812,1.710977,128,0.155549,pairwise,1,0.228777,0.03962,0.074671,0.074671,55,13,0.25,0.633701,0.374944,0,0.200875,1,1.084292,0.995207,0.005297,0.462889,0.812775,0.0,2048,32
8,0.05,1,0.924633,-0.031946,1.701698,128,0.137462,pairwise,2,0.271224,0.013322,0.070782,0.070782,56,13,0.25,0.656278,0.384205,1,0.218408,0,1.089366,0.956579,0.043251,0.467883,0.58887,0.0,2048,32
8,0.05,0,2.192931,0.644312,1.819525,128,0.139632,pairwise,0,0.299474,0.022528,0.110884,0.110884,57,13,0.25,0.62753,0.445304,0,0.273373,0,1.056354,1.54862,0.10315,0.45371,0.977472,0.0,2048,32
8,0.05,0,1.041994,-0.146234,1.679312,128,0.19327,pairwise,1,0.18613,0.037413,0.057875,0.057875,58,13,0.25,0.622225,0.385922,0,0.174294,0,1.092518,1.188228,0.076604,0.465647,0.835587,0.0,2048,32
8,0.05,0,0.963564,-0.019576,1.72181,128,0.140731,pairwise,2,0.218703,0.01336,0.079155,0.079155,59,13,0.25,0.635175,0.374134,1,0.207023,1,1.083675,0.98314,0.002018,0.46236,0.801599,0.0,2048,32
8,0.05,0,1.167778,0.100329,1.647074,128,0.104735,pairwise,0,0.273843,0.04541,0.044772,0.044772,60,13,0.25,0.642156,0.394715,0,0.183122,0,1.084724,1.067449,0.05083,0.471608,0.668304,0.0,2048,32
8,0.05,0,1.156628,-0.090535,1.662521,128,0.204831,pairwise,1,0.213521,0.029951,0.049885,0.049885,61,13,0.25,0.655355,0.398067,0,0.195354,0,1.088829,1.247162,0.083453,0.470784,0.567346,0.0,2048,32
8,0.05,0,0.970142,-0.018955,1.710144,128,0.127804,pairwise,2,0.262856,0.016248,0.074603,0.074603,62,13,0.25,0.618821,0.371912,1,0.189684,1,1.086207,0.989097,0.004494,0.461432,0.895445,0.0,2048,32
8,0.05,0,1.62257,0.281577,1.714825,128,0.103115,pairwise,0,0.25467,0.027722,0.077582,0.077582,63,13,0.25,0.641299,0.377477,0,0.209425,1,1.086354,1.340993,0.016541,0.464323,0.773044,0.0,2048,32
8,0.05,1,0.803567,-0.166748,1.743243,128,0.259246,pairwise,1,0.218358,0.01368,0.082536,0.082536,64,13,0.25,0.676369,0.378964,1,0.259274,0,1.080699,0.970315,0.004351,0.466075,0.48632,0.0,2048,32
8,0.05,0,0.923333,-0.033782,1.710829,128,0.234691,pairwise,2,0.20087,0.01031,0.071497,0.071497,65,13,0.25,0.665426,0.383999,1,0.227766,1,1.086207,0.957115,0.030452,0.466985,0.574148,0.0,2048,32
8,0.05,1,0.308842,-0.18289,1.544942,128,0.211503,pairwise,0,0.217537,0.045378,-0.0805,0.0805,66,13,0.25,0.631255,0.611566,1,0.280243,0,0.8995,0.491732,0.333105,0.491924,0.587955,0.0,2048,32
8,0.05,1,0.427346,-0.295742,1.945022,128,0.194135,pairwise,1,0.199235,0.03482,0.137846,0.137846,67,13,0.25,0.625403,0.485251,1,0.362433,0,1.03164,0.723088,0.160456,0.444291,0.904074,0.0,2048,32
8,0.05,0,1.034114,-0.039259,1.594184,128,0.14216,pairwise,2,0.222679,0.039401,0.002991,0.002991,68,13,0.25,0.629883,0.504133,0,0.185954,0,1.00034,1.073372,0.162279,0.47806,0.644188,0.0,2048,32
8,0.05,1,0.653267,0.069677,1.585037,128,0.154274,pairwise,0,0.205078,0.031627,-0.007778,0.007778,69,13,0.25,0.603277,0.557892,1,0.185384,0,0.960561,0.58359,0.253367,0.476243,0.805746,0.0,2048,32
8,0.05,1,0.467696,-0.269783,1.888942,128,0.129521,pairwise,1,0.300159,0.06912,0.128546,0.128546,70,13,0.25,0.62468,0.478318,1,0.331674,0,1.036988,0.737479,0.151597,0.446852,0.917386,0.0,2048,32
8,0.05,0,1.243424,0.125518,1.908032,128,0.156976,pairwise,2,0.209283,0.047977,0.131848,0.131848,71,13,0.25,0.628785,0.48068,0,0.3454,0,1.03472,1.117906,0.153716,0.445831,0.856129,0.0,2048,32
8,0.05,0,1.669192,0.298914,1.722986,128,0.153683,pairwise,0,0.218341,0.027167,0.079241,0.079241,72,13,0.25,0.645062,0.376376,0,0.215915,1,1.083758,1.370278,0.006789,0.46351,0.69992,0.0,2048,32
8,0.05,1,0.464159,-0.276202,1.902644,128,0.187444,pairwise,1,0.211392,0.030391,0.129723,0.129723,73,13,0.25,0.632289,0.476942,1,0.33959,0,1.037119,0.740361,0.148101,0.447389,0.871156,0.0,2048,32
8,0.05,0,1.062805,-0.021211,1.586109,128,0.208281,pairwise,2,0.213294,0.00093,-0.007857,0.007857,74,13,0.25,0.639594,0.516343,0,0.199515,0,0.988337,1.084017,0.178109,0.480495,0.50093,0.0,2048,32
8,0.05,1,0.497959,-0.082926,1.564695,128,0.153782,pairwise,0,0.253956,0.007645,-0.033599,0.033599,75,13,0.25,0.641571,0.559403,1,0.23187,0,0.952167,0.580885,0.247464,0.4864,0.507645,0.0,2048,32
8,0.05,1,0.815637,-0.166843,1.741245,128,0.186184,pairwise,1,0.239416,0.003931,0.084327,0.084327,76,13,0.25,0.67662,0.376903,0,0.256845,1,1.081666,0.98248,0.002522,0.466167,0.496069,0.0,2048,32
8,0.05,0,1.073548,0.018581,1.788443,128,0.137984,pairwise,2,0.295948,0.003896,0.101879,0.101879,77,13,0.25,0.620639,0.430341,0,0.245444,0,1.064049,1.054966,0.082137,0.454917,0.976512,0.0,2048,32
8,0.05,1,0.939577,0.083099,1.619672,128,0.197464,pairwise,0,0.219805,0.026464,0.022037,0.022037,78,13,0.25,0.646258,0.424655,1,0.189017,0,1.051912,0.856478,0.046981,0.476575,0.622317,0.0,2048,32
8,0.05,1,0.607012,-0.22267,1.816255,128,0.232277,pairwise,1,0.203377,0.030862,0.106901,0.106901,79,13,0.25,0.670762,0.436188,1,0.305037,0,1.058757,0.829682,0.085348,0.458773,0.639637,0.0,2048,32
8,0.05,0,1.235471,0.127045,1.939026,128,0.23044,pairwise,2,0.215801,0.006469,0.134337,0.134337,80,13,0.25,0.682349,0.481896,0,0.405935,0,1.031889,1.108426,0.151818,0.451952,0.470922,0.0,2048,32
8,0.05,0,1.629294,0.275885,1.715749,128,0.224469,pairwise,0,0.179786,0.036836,0.074014,0.074014,81,13,0.25,0.651752,0.37993,0,0.21708,1,1.085176,1.353409,0.018217,0.464951,0.654575,0.0,2048,32
8,0.05,1,0.608495,-0.221809,1.815966,128,0.310469,pairwise,1,0.175396,0.01677,0.10434,0.10434,82,13,0.25,0.668997,0.435917,1,0.302418,0,1.058703,0.830304,0.08458,0.458383,0.560736,0.0,2048,32
8,0.05,0,1.047329,0.006806,1.771104,128,0.140533,pairwise,2,0.267905,0.04294,0.096178,0.096178,83,13,0.25,0.61891,0.417273,0,0.229649,0,1.070058,1.040523,0.064003,0.456331,0.920658,0.0,2048,32
8,0.05,0,2.087471,0.562026,1.795472,128,0.101751,pairwise,0,0.255488,0.041545,0.105648,0.105648,84,13,0.25,0.648781,0.430632,0,0.27161,0,1.062154,1.525445,0.078788,0.457505,0.765992,0.0,2048,32
8,0.05,1,0.753094,-0.163806,1.749232,128,0.13916,pairwise,1,0.230498,0.04496,0.089682,0.089682,85,13,0.25,0.647076,0.399756,1,0.237342,0,1.074937,0.9169,0.034992,0.461331,0.645966,0.0,2048,32
8,0.05,0,1.235216,0.123082,1.928923,128,0.129244,pairwise,2,0.255312,0.059178,0.13587,0.13587,86,13,0.25,0.676005,0.482631,0,0.397386,0,1.031881,1.112134,0.153775,0.451306,0.583359,0.0,2048,32
8,0.05,0,1.417132,0.186763,1.683381,128,0.16789,pairwise,0,0.209618,0.036738,0.061562,0.061562,87,13,0.25,0.646058,0.389935,0,0.196095,0,1.091043,1.230369,0.072055,0.468009,0.644824,0.0,2048,32
8,0.05,1,0.855165,-0.155547,1.724416,128,0.206804,pairwise,1,0.208135,0.035753,0.077651,0.077651,88,13,0.25,0.654994,0.37766,0,0.226471,1,1.085281,1.010712,0.013701,0.465436,0.645286,0.0,2048,32
8,0.05,1,0.917055,-0.031096,1.699773,128,0.168953,pairwise,2,0.222508,0.017028,0.069262,0.069262,89,13,0.25,0.660701,0.387456,1,0.217285,0,1.087837,0.948152,0.044759,0.467312,0.517028,0.0,2048,32
8,0.05,1,0.7961,-0.333959,1.631674,128,0.179672,pairwise,0,0.19576,0.026962,-0.048876,0.048876,0,17,0.25,0.489456,0.382413,0,0.220401,1,1.092657,1.130059,0.059399,0.470465,0.779797,0.0,2048,32
8,0.05,0,1.130658,0.188535,1.741431,128,0.165887,pairwise,1,0.305061,0.024344,0.02607,0.02607,1,17,0.25,0.516562,0.389799,1,0.278951,1,1.069472,0.942123,0.003002,0.461781,0.975656,0.0,2048,32
8,0.05,0,1.062284,0.106692,1.624486,128,0.14675,pairwise,2,0.2269,0.030877,-0.056508,0.056508,2,17,0.25,0.481167,0.384584,1,0.220382,1,1.091717,0.955593,0.058312,0.472528,0.666892,0.0,2048,32
8,0.05,1,0.276424,-0.2724,1.546532,128,0.13664,pairwise,0,0.206868,0.044269,-0.187375,0.187375,3,17,0.25,0.467531,0.577629,1,0.255964,0,0.960211,0.548824,0.31314,0.47491,0.715722,0.0,2048,32
8,0.05,0,0.96176,0.099964,1.784645,128,0.181874,pairwise,1,0.209654,0.050168,0.048013,0.048013,4,17,0.25,0.497533,0.422403,1,0.313446,1,1.042788,0.861796,0.029179,0.468107,0.566839,0.0,2048,32
8,0.05,1,0.846386,-0.092146,1.799723,128,0.276103,pairwise,2,0.185452,0.007618,0.049322,0.049322,5,17,0.25,0.497623,0.426945,0,0.323276,1,1.040507,0.938533,0.035744,0.467446,0.492382,0.0,2048,32
8,0.05,1,0.276642,-0.287317,1.546036,128,0.140488,pairwise,0,0.211773,0.05607,-0.189976,0.189976,6,17,0.25,0.45854,0.568952,1,0.249522,0,0.968071,0.563959,0.298189,0.477079,0.589578,0.0,2048,32
8,0.05,0,1.422876,0.293421,1.672991,128,0.211557,pairwise,1,0.189655,0.03269,-0.021825,0.021825,7,17,0.25,0.516533,0.373521,0,0.242482,1,1.094728,1.129455,0.050311,0.461805,0.917271,0.0,2048,32
8,0.05,0,1.030316,0.073998,1.63865,128,0.134352,pairwise,2,0.216901,0.047797,-0.047445,0.047445,8,17,0.25,0.489004,0.384305,1,0.224994,1,1.092772,0.956318,0.070198,0.47003,0.679429,0.0,2048,32
8,0.05,0,2.225858,0.388571,1.920831,128,0.145926,pairwise,0,0.241723,0.045805,0.09042,0.09042,9,17,0.25,0.513938,0.466517,0,0.391765,0,1.016112,1.837287,0.092283,0.460958,0.701711,0.0,2048,32
8,0.05,0,0.922817,0.07608,1.8225,128,0.207562,pairwise,1,0.180854,0.026256,0.055016,0.055016,10,17,0.25,0.523548,0.428812,1,0.316626,1,1.047468,0.846737,0.049359,0.458204,0.798077,0.0,2048,32
8,0.05,0,1.12692,0.149168,1.607998,128,0.155347,pairwise,2,0.234698,0.044813,-0.078124,0.078124,11,17,0.25,0.471939,0.376156,1,0.219128,1,1.088305,0.977751,0.020113,0.474443,0.549521,0.0,2048,32
8,0.05,0,2.279749,0.426814,1.952702,128,0.112889,pairwise,0,0.254958,0.021987,0.103671,0.103671,12,17,0.25,0.527191,0.474862,0,0.399699,0,1.01202,1.852935,0.1065,0.45627,0.796563,0.0,2048,32
8,0.05,0,0.867798,0.046195,1.839957,128,0.192612,pairwise,1,0.183935,0.019636,0.063546,0.063546,13,17,0.25,0.514816,0.439726,1,0.333646,1,1.036695,0.821604,0.058227,0.461326,0.660833,0.0,2048,32
8,0.05,1,0.894357,-0.027691,1.704934,128,0.171433,pairwise,2,0.212232,0.013036,0.000154,0.000154,14,17,0.25,0.495145,0.397704,1,0.257789,0,1.073992,0.922047,0.028406,0.468215,0.603971,0.0,2048,32
8,0.05,0,2.175778,0.352829,1.91889,128,0.176295,pairwise,0,0.192461,0.039009,0.090665,0.090665,15,17,0.25,0.520547,0.465456,0,0.381459,0,1.018291,1.82295,0.092461,0.45874,0.678071,0.0,2048,32
8,0.05,0,0.960749,0.093988,1.79693,128,0.165196,pairwise,1,0.209761,0.035641,0.043312,0.043312,16,17,0.25,0.510502,0.420311,1,0.308047,1,1.04961,0.866762,0.034195,0.462635,0.717182,0.0,2048,32
8,0.05,0,0.892751,-0.078343,1.915096,128,0.205758,pairwise,2,0.228429,0.018619,0.08877,0.08877,17,17,0.25,0.500461,0.465734,0,0.405948,0,1.013095,0.971094,0.087066,0.465866,0.450701,0.0,2048,32
8,0.05,0,1.448071,-0.121241,1.760131,128,0.121935,pairwise,0,0.293414,0.041082,0.034229,0.034229,18,17,0.25,0.512432,0.403462,0,0.288774,1,1.060244,1.569311,0.015112,0.462926,0.838279,0.0,2048,32
8,0.05,1,0.841846,0.039367,1.864985,128,0.180261,pairwise,1,0.198492,0.0133,0.079031,0.079031,19,17,0.25,0.529316,0.448217,1,0.340404,0,1.033427,0.802478,0.072681,0.456741,0.968346,0.0,2048,32
8,0.05,0,1.008607,0.075054,1.641345,128,0.08879,pairwise,2,0.291258,0.059369,-0.044498,0.044498,20,17,0.25,0.48007,0.393154,1,0.232429,1,1.090594,0.933553,0.082385,0.472332,0.633876,0.0,2048,32
8,0.05,1,0.216976,-0.253032,1.540988,128,0.175976,pairwise,0,0.218175,0.056834,-0.218024,0.218024,21,17,0.25,0.484423,0.624997,1,0.306115,0,0.908603,0.470008,0.388611,0.470036,0.876296,0.0,2048,32
8,0.05,1,0.842575,0.032387,1.844818,128,0.150666,pairwise,1,0.265228,0.016901,0.070251,0.070251,22,17,0.25,0.507229,0.444774,1,0.348167,0,1.030233,0.810188,0.060993,0.464354,0.757445,0.0,2048,32
8,0.05,1,0.87287,-0.075285,1.756672,128,0.128947,pairwise,2,0.219338,0.004174,0.03223,0.03223,23,17,0.25,0.516413,0.399662,0,0.279961,1,1.063244,0.948155,0.012207,0.461828,0.771931,0.0,2048,32
8,0.05,0,2.109545,0.314956,1.930197,128,0.116222,pairwise,0,0.269405,0.036358,0.099318,0.099318,24,17,0.25,0.538117,0.466782,0,0.378361,0,1.021769,1.794589,0.09976,0.452513,0.934239,0.0,2048,32
8,0.05,0,1.577172,0.37109,1.640632,128,0.160451,pairwise,1,0.213752,0.038953,-0.038824,0.038824,25,17,0.25,0.50145,0.37646,0,0.226275,1,1.094016,1.206082,0.052287,0.467266,0.777937,0.0,2048,32
8,0.05,0,1.066344,0.139484,1.615609,128,0.133936,pairwise,2,0.271712,0.014977,-0.067924,0.067924,26,17,0.25,0.4596,0.395794,1,0.225745,1,1.089476,0.926861,0.080266,0.477745,0.485023,0.0,2048,32
8,0.05,1,0.312269,-0.327326,1.549571,128,0.194645,pairwise,0,0.226583,0.02048,-0.177484,0.177484,27,17,0.25,0.442476,0.527506,1,0.23423,0,1.00364,0.639595,0.231076,0.480842,0.55194,0.0,2048,32
8,0.05,0,0.920557,0.075227,1.823478,128,0.192926,pairwise,1,0.219561,0.015474,0.05574,0.05574,28,17,0.25,0.523647,0.429416,1,0.318989,1,1.047251,0.84533,0.050359,0.458169,0.839326,0.0,2048,32
8,0.05,1,0.859715,-0.072479,1.756938,128,0.096697,pairwise,2,0.2586,0.054776,0.025359,0.025359,29,17,0.25,0.499207,0.401924,0,0.290361,1,1.057858,0.932194,0.008235,0.466392,0.554776,0.0,2048,32
8,0.05,0,2.053147,0.259481,1.857605,128,0.17111,pairwise,0,0.251639,0.013369,0.068803,0.068803,30,17,0.25,0.494341,0.448108,0,0.371127,0,1.025543,1.793666,0.062566,0.467916,0.45444,0.0,2048,32
8,0.05,0,1.047829,0.141172,1.778736,128,0.15641,pairwise,1,0.241365,0.029551,0.042261,0.042261,31,17,0.25,0.532886,0.403872,1,0.291923,1,1.066061,0.906658,0.025886,0.455977,0.965882,0.0,2048,32
8,0.05,1,0.840759,-0.088903,1.790483,128,0.220874,pairwise,2,0.229547,0.010102,0.043579,0.043579,32,17,0.25,0.487228,0.423285,0,0.329266,1,1.04093,0.929662,0.028598,0.47046,0.489898,0.0,2048,32
8,0.05,1,0.796037,-0.352041,1.629355,128,0.178844,pairwise,0,0.206303,0.002041,-0.047333,0.047333,33,17,0.25,0.485709,0.386777,0,0.219699,1,1.091969,1.148079,0.069531,0.471837,0.623224,0.0,2048,32
8,0.05,1,0.694226,-0.058919,1.936543,128,0.167538,pairwise,1,0.23966,0.036229,0.093773,0.093773,34,17,0.25,0.507434,0.470884,1,0.41047,0,1.011057,0.753144,0.096332,0.463071,0.624182,0.0,2048,32
8,0.05,1,0.897451,-0.007698,1.687017,128,0.195685,pairwise,2,0.219549,0.016577,-0.009088,0.009088,35,17,0.25,0.481205,0.404482,1,0.255814,0,1.073943,0.905149,0.04327,0.472488,0.531684,0.0,2048,32
8,0.05,1,0.794768,-0.366767,1.627683,128,0.257647,pairwise,0,0.196276,0.009736,-0.056893,0.056893,36,17,0.25,0.475259,0.390849,0,0.223679,1,1.091124,1.161536,0.077843,0.473804,0.545583,0.0,2048,32
8,0.05,0,0.981015,0.100406,1.77881,128,0.292566,pairwise,1,0.181951,0.01157,0.03342,0.03342,37,17,0.25,0.494621,0.41453,1,0.308999,1,1.049295,0.880609,0.021614,0.467629,0.585182,0.0,2048,32
8,0.05,0,0.903437,-0.076101,1.93442,128,0.271931,pairwise,2,0.188004,0.035232,0.095191,0.095191,38,17,0.25,0.50685,0.471015,0,0.410463,0,1.01008,0.979538,0.095531,0.463649,0.464768,0.0,2048,32
8,0.05,0,0.975021,-0.344285,1.657555,128,0.300125,pairwise,0,0.183288,0.020663,-0.034821,0.034821,39,17,0.25,0.476667,0.401472,0,0.238556,0,1.085056,1.319307,0.070264,0.473195,0.479337,0.0,2048,32
8,0.05,0,1.098249,0.17167,1.739766,128,0.10996,pairwise,1,0.275769,0.050192,0.022627,0.022627,40,17,0.25,0.496204,0.396142,0,0.283726,0,1.060236,0.926579,0.000236,0.468,0.624849,0.0,2048,32
8,0.05,0,1.220679,0.092216,1.604958,128,0.188304,pairwise,2,0.25622,0.008083,-0.079327,0.079327,41,17,0.25,0.510654,0.440951,0,0.24285,0,1.066704,1.128463,0.117421,0.46389,0.973793,0.0,2048,32
8,0.05,1,0.901979,-0.328647,1.650544,128,0.17991,pairwise,0,0.197706,0.041126,-0.038156,0.038156,42,17,0.25,0.488699,0.390837,0,0.229818,1,1.09085,1.230626,0.073784,0.470094,0.673829,0.0,2048,32
8,0.05,0,1.424119,0.31392,1.668314,128,0.162216,pairwise,1,0.24999,0.034721,-0.016926,0.016926,43,17,0.25,0.508111,0.383591,0,0.239607,1,1.091585,1.110199,0.054098,0.465141,0.829831,0.0,2048,32
8,0.05,1,0.855302,-0.081278,1.774519,128,0.100534,pairwise,2,0.278928,0.046296,0.030821,0.030821,44,17,0.25,0.49618,0.411178,0,0.306653,1,1.05248,0.93658,0.019212,0.466867,0.641618,0.0,2048,32
8,0.05,0,1.200448,-0.244723,1.706554,128,0.13035,pairwise,0,0.218445,0.076712,0.002995,0.002995,45,17,0.25,0.500603,0.395014,0,0.25599,0,1.075414,1.445171,0.025735,0.466782,0.669529,0.0,2048,32
8,0.05,0,1.437767,0.337772,1.653184,128,0.176529,pairwise,1,0.256903,0.022516,-0.03786,0.03786,46,17,0.25,0.463154,0.407343,0,0.248429,0,1.082157,1.099995,0.07447,0.476694,0.477484,0.0,2048,32
8,0.05,1,0.931218,-0.031319,1.703799,128,0.103333,pairwise,2,0.277897,0.049826,0.002242,0.002242,47,17,0.25,0.518438,0.381923,1,0.257777,0,1.086273,0.962537,0.02599,0.461253,0.928579,0.0,2048,32
