accuracy,base_oracle_loss,base_oracle_match_rate,budget,causal_k,context_variant,cv_mean_delta,cv_min_win_rate,cv_safe_margin,cv_win_rate,diagnostic_dim,excess_over_base_oracle,excess_over_generated_oracle,generated_candidates,generated_oracle_accuracy,generated_oracle_loss,generated_oracle_match_rate,heldout_seed,interaction_mode,loss,normalized_utility_weight,policy,propagation_steps,reranker_steps,retriever_steps,safe_margin,safe_uses_reranker,seed,selected_generated_0_rate,selected_generated_1_rate,selected_generated_2_rate,selected_generated_3_rate,selected_generated_rate,selected_indexed_rate,selected_interaction_rate,selected_learned_rate,selected_proximity_rate,static_generated_mode_from_train_seeds,static_mode_from_train_seeds,test_samples,total_objects_n,train_reranker_loss,train_seed_count,train_static_loss,validation_samples_per_seed
0.466667,0.997236,0.255556,4,32,no_identity,-0.001211,0.5,0.0,0.75,3,0.021203,0.028022,4,0.522222,0.990416,0.377778,11,pairwise,1.018439,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,11,0.055556,0.377778,0.088889,0.0,0.522222,0.322222,0.022222,0.0,0.133333,generated_2,learned,90,2048,0.959231,4,0.985029,180
0.466667,0.997236,0.255556,4,32,no_identity,-0.001211,0.5,0.0,0.75,3,0.021203,0.028022,4,0.522222,0.990416,0.377778,11,pairwise,1.018439,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,1,11,0.055556,0.377778,0.088889,0.0,0.522222,0.322222,0.022222,0.0,0.133333,generated_2,learned,90,2048,0.959231,4,0.985029,180
0.511111,0.997236,1.0,4,32,no_identity,-0.001211,0.5,0.0,0.75,3,0.0,0.006819,4,0.522222,0.990416,0.466667,11,pairwise,0.997236,0.05,base_oracle,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.377778,0.266667,0.044444,0.311111,generated_2,learned,90,2048,0.959231,4,0.985029,180
0.522222,0.997236,0.466667,4,32,no_identity,-0.001211,0.5,0.0,0.75,3,-0.006819,0.0,4,0.522222,0.990416,1.0,11,pairwise,0.990416,0.05,generated_oracle,40,600,400,0.005,,11,0.077778,0.344444,0.033333,0.077778,0.533333,0.3,0.011111,0.011111,0.144444,generated_2,learned,90,2048,0.959231,4,0.985029,180
0.466667,0.997236,0.044444,4,32,set_only,0.00345,0.5,0.0,0.25,3,0.027318,0.034137,4,0.522222,0.990416,0.011111,11,pairwise,1.024553,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.964751,4,0.985029,180
0.477778,0.997236,0.0,4,32,set_only,0.00345,0.5,0.0,0.25,3,0.032442,0.039261,4,0.522222,0.990416,0.033333,11,pairwise,1.029677,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,11,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.964751,4,0.985029,180
0.466667,0.997236,0.3,4,32,set_only,0.00345,0.5,0.0,0.25,3,0.022975,0.029794,4,0.522222,0.990416,0.333333,11,pairwise,1.02021,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,11,0.1,0.255556,0.033333,0.0,0.388889,0.388889,0.033333,0.0,0.188889,generated_2,learned,90,2048,0.964751,4,0.985029,180
0.466667,0.997236,0.3,4,32,set_only,0.00345,0.5,0.0,0.25,3,0.022975,0.029794,4,0.522222,0.990416,0.333333,11,pairwise,1.02021,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,11,0.1,0.255556,0.033333,0.0,0.388889,0.388889,0.033333,0.0,0.188889,generated_2,learned,90,2048,0.964751,4,0.985029,180
0.466667,0.997236,0.044444,4,32,set_only,0.00345,0.5,0.0,0.25,3,0.027318,0.034137,4,0.522222,0.990416,0.011111,11,pairwise,1.024553,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.964751,4,0.985029,180
0.511111,0.997236,1.0,4,32,set_only,0.00345,0.5,0.0,0.25,3,0.0,0.006819,4,0.522222,0.990416,0.466667,11,pairwise,0.997236,0.05,base_oracle,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.377778,0.266667,0.044444,0.311111,generated_2,learned,90,2048,0.964751,4,0.985029,180
0.522222,0.997236,0.466667,4,32,set_only,0.00345,0.5,0.0,0.25,3,-0.006819,0.0,4,0.522222,0.990416,1.0,11,pairwise,0.990416,0.05,generated_oracle,40,600,400,0.005,,11,0.077778,0.344444,0.033333,0.077778,0.533333,0.3,0.011111,0.011111,0.144444,generated_2,learned,90,2048,0.964751,4,0.985029,180
0.466667,0.997236,0.044444,4,32,diagnostics_only,0.002346,0.5,0.0,0.25,3,0.027318,0.034137,4,0.522222,0.990416,0.011111,11,pairwise,1.024553,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.96159,4,0.985029,180
0.477778,0.997236,0.0,4,32,diagnostics_only,0.002346,0.5,0.0,0.25,3,0.032442,0.039261,4,0.522222,0.990416,0.033333,11,pairwise,1.029677,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,11,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.96159,4,0.985029,180
0.477778,0.997236,0.3,4,32,diagnostics_only,0.002346,0.5,0.0,0.25,3,0.02094,0.027759,4,0.522222,0.990416,0.377778,11,pairwise,1.018175,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,11,0.055556,0.3,0.022222,0.0,0.377778,0.422222,0.022222,0.011111,0.166667,generated_2,learned,90,2048,0.96159,4,0.985029,180
0.477778,0.997236,0.3,4,32,diagnostics_only,0.002346,0.5,0.0,0.25,3,0.02094,0.027759,4,0.522222,0.990416,0.377778,11,pairwise,1.018175,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,11,0.055556,0.3,0.022222,0.0,0.377778,0.422222,0.022222,0.011111,0.166667,generated_2,learned,90,2048,0.96159,4,0.985029,180
0.466667,0.997236,0.044444,4,32,diagnostics_only,0.002346,0.5,0.0,0.25,3,0.027318,0.034137,4,0.522222,0.990416,0.011111,11,pairwise,1.024553,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.96159,4,0.985029,180
0.511111,0.997236,1.0,4,32,diagnostics_only,0.002346,0.5,0.0,0.25,3,0.0,0.006819,4,0.522222,0.990416,0.466667,11,pairwise,0.997236,0.05,base_oracle,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.377778,0.266667,0.044444,0.311111,generated_2,learned,90,2048,0.96159,4,0.985029,180
0.522222,0.997236,0.466667,4,32,diagnostics_only,0.002346,0.5,0.0,0.25,3,-0.006819,0.0,4,0.522222,0.990416,1.0,11,pairwise,0.990416,0.05,generated_oracle,40,600,400,0.005,,11,0.077778,0.344444,0.033333,0.077778,0.533333,0.3,0.011111,0.011111,0.144444,generated_2,learned,90,2048,0.96159,4,0.985029,180
0.466667,0.962059,0.0,4,32,full,0.004377,0.5,0.0,0.25,3,0.027092,0.031937,4,0.566667,0.957214,0.0,13,pairwise,0.989151,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.958928,4,0.984442,180
0.477778,0.962059,0.0,4,32,full,0.004377,0.5,0.0,0.25,3,0.026005,0.03085,4,0.566667,0.957214,0.1,13,pairwise,0.988064,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.958928,4,0.984442,180
0.5,0.962059,0.288889,4,32,full,0.004377,0.5,0.0,0.25,3,0.026286,0.031131,4,0.566667,0.957214,0.366667,13,pairwise,0.988345,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,13,0.066667,0.255556,0.022222,0.0,0.344444,0.4,0.022222,0.0,0.233333,generated_2,learned,90,2048,0.958928,4,0.984442,180
0.5,0.962059,0.288889,4,32,full,0.004377,0.5,0.0,0.25,3,0.026286,0.031131,4,0.566667,0.957214,0.366667,13,pairwise,0.988345,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,13,0.066667,0.255556,0.022222,0.0,0.344444,0.4,0.022222,0.0,0.233333,generated_2,learned,90,2048,0.958928,4,0.984442,180
0.466667,0.962059,0.0,4,32,full,0.004377,0.5,0.0,0.25,3,0.027092,0.031937,4,0.566667,0.957214,0.0,13,pairwise,0.989151,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.958928,4,0.984442,180
0.555556,0.962059,1.0,4,32,full,0.004377,0.5,0.0,0.25,3,0.0,0.004845,4,0.566667,0.957214,0.555556,13,pairwise,0.962059,0.05,base_oracle,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.455556,0.144444,0.0,0.4,generated_2,learned,90,2048,0.958928,4,0.984442,180
0.566667,0.962059,0.555556,4,32,full,0.004377,0.5,0.0,0.25,3,-0.004845,0.0,4,0.566667,0.957214,1.0,13,pairwise,0.957214,0.05,generated_oracle,40,600,400,0.005,,13,0.033333,0.3,0.1,0.011111,0.444444,0.422222,0.011111,0.0,0.122222,generated_2,learned,90,2048,0.958928,4,0.984442,180
0.466667,0.962059,0.0,4,32,no_identity,0.006045,0.5,0.0,0.0,3,0.027092,0.031937,4,0.566667,0.957214,0.0,13,pairwise,0.989151,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.959331,4,0.984442,180
0.477778,0.962059,0.0,4,32,no_identity,0.006045,0.5,0.0,0.0,3,0.026005,0.03085,4,0.566667,0.957214,0.1,13,pairwise,0.988064,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.959331,4,0.984442,180
0.488889,0.962059,0.266667,4,32,no_identity,0.006045,0.5,0.0,0.0,3,0.025833,0.030679,4,0.566667,0.957214,0.366667,13,pairwise,0.987892,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,13,0.066667,0.277778,0.055556,0.055556,0.455556,0.366667,0.033333,0.022222,0.122222,generated_2,learned,90,2048,0.959331,4,0.984442,180
0.488889,0.962059,0.266667,4,32,no_identity,0.006045,0.5,0.0,0.0,3,0.025833,0.030679,4,0.566667,0.957214,0.366667,13,pairwise,0.987892,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,13,0.066667,0.277778,0.055556,0.055556,0.455556,0.366667,0.033333,0.022222,0.122222,generated_2,learned,90,2048,0.959331,4,0.984442,180
0.466667,0.962059,0.0,4,32,no_identity,0.006045,0.5,0.0,0.0,3,0.027092,0.031937,4,0.566667,0.957214,0.0,13,pairwise,0.989151,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.959331,4,0.984442,180
0.555556,0.962059,1.0,4,32,no_identity,0.006045,0.5,0.0,0.0,3,0.0,0.004845,4,0.566667,0.957214,0.555556,13,pairwise,0.962059,0.05,base_oracle,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.455556,0.144444,0.0,0.4,generated_2,learned,90,2048,0.959331,4,0.984442,180
0.566667,0.962059,0.555556,4,32,no_identity,0.006045,0.5,0.0,0.0,3,-0.004845,0.0,4,0.566667,0.957214,1.0,13,pairwise,0.957214,0.05,generated_oracle,40,600,400,0.005,,13,0.033333,0.3,0.1,0.011111,0.444444,0.422222,0.011111,0.0,0.122222,generated_2,learned,90,2048,0.959331,4,0.984442,180
0.466667,0.962059,0.0,4,32,set_only,0.007036,0.5,0.0,0.0,3,0.027092,0.031937,4,0.566667,0.957214,0.0,13,pairwise,0.989151,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.971845,4,0.984442,180
0.477778,0.962059,0.0,4,32,set_only,0.007036,0.5,0.0,0.0,3,0.026005,0.03085,4,0.566667,0.957214,0.1,13,pairwise,0.988064,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.971845,4,0.984442,180
0.522222,0.962059,0.433333,4,32,set_only,0.007036,0.5,0.0,0.0,3,0.022704,0.027549,4,0.566667,0.957214,0.377778,13,pairwise,0.984763,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,13,0.055556,0.088889,0.055556,0.0,0.2,0.622222,0.044444,0.0,0.133333,generated_2,learned,90,2048,0.971845,4,0.984442,180
0.522222,0.962059,0.433333,4,32,set_only,0.007036,0.5,0.0,0.0,3,0.022704,0.027549,4,0.566667,0.957214,0.377778,13,pairwise,0.984763,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,13,0.055556,0.088889,0.055556,0.0,0.2,0.622222,0.044444,0.0,0.133333,generated_2,learned,90,2048,0.971845,4,0.984442,180
0.466667,0.962059,0.0,4,32,set_only,0.007036,0.5,0.0,0.0,3,0.027092,0.031937,4,0.566667,0.957214,0.0,13,pairwise,0.989151,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.971845,4,0.984442,180
0.555556,0.962059,1.0,4,32,set_only,0.007036,0.5,0.0,0.0,3,0.0,0.004845,4,0.566667,0.957214,0.555556,13,pairwise,0.962059,0.05,base_oracle,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.455556,0.144444,0.0,0.4,generated_2,learned,90,2048,0.971845,4,0.984442,180
0.566667,0.962059,0.555556,4,32,set_only,0.007036,0.5,0.0,0.0,3,-0.004845,0.0,4,0.566667,0.957214,1.0,13,pairwise,0.957214,0.05,generated_oracle,40,600,400,0.005,,13,0.033333,0.3,0.1,0.011111,0.444444,0.422222,0.011111,0.0,0.122222,generated_2,learned,90,2048,0.971845,4,0.984442,180
0.466667,0.962059,0.0,4,32,diagnostics_only,0.004408,0.5,0.0,0.0,3,0.027092,0.031937,4,0.566667,0.957214,0.0,13,pairwise,0.989151,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.956719,4,0.984442,180
0.477778,0.962059,0.0,4,32,diagnostics_only,0.004408,0.5,0.0,0.0,3,0.026005,0.03085,4,0.566667,0.957214,0.1,13,pairwise,0.988064,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.956719,4,0.984442,180
0.522222,0.962059,0.266667,4,32,diagnostics_only,0.004408,0.5,0.0,0.0,3,0.021146,0.025991,4,0.566667,0.957214,0.388889,13,pairwise,0.983205,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,13,0.088889,0.311111,0.066667,0.0,0.466667,0.355556,0.055556,0.022222,0.1,generated_2,learned,90,2048,0.956719,4,0.984442,180
0.522222,0.962059,0.266667,4,32,diagnostics_only,0.004408,0.5,0.0,0.0,3,0.021146,0.025991,4,0.566667,0.957214,0.388889,13,pairwise,0.983205,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,13,0.088889,0.311111,0.066667,0.0,0.466667,0.355556,0.055556,0.022222,0.1,generated_2,learned,90,2048,0.956719,4,0.984442,180
0.466667,0.962059,0.0,4,32,diagnostics_only,0.004408,0.5,0.0,0.0,3,0.027092,0.031937,4,0.566667,0.957214,0.0,13,pairwise,0.989151,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.956719,4,0.984442,180
0.555556,0.962059,1.0,4,32,diagnostics_only,0.004408,0.5,0.0,0.0,3,0.0,0.004845,4,0.566667,0.957214,0.555556,13,pairwise,0.962059,0.05,base_oracle,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.455556,0.144444,0.0,0.4,generated_2,learned,90,2048,0.956719,4,0.984442,180
0.566667,0.962059,0.555556,4,32,diagnostics_only,0.004408,0.5,0.0,0.0,3,-0.004845,0.0,4,0.566667,0.957214,1.0,13,pairwise,0.957214,0.05,generated_oracle,40,600,400,0.005,,13,0.033333,0.3,0.1,0.011111,0.444444,0.422222,0.011111,0.0,0.122222,generated_2,learned,90,2048,0.956719,4,0.984442,180
0.455556,0.990119,0.055556,4,32,full,-0.003178,0.5,0.0,0.75,3,0.015891,0.019177,4,0.544444,0.986833,0.011111,17,pairwise,1.00601,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.953302,4,0.980855,180
0.455556,0.990119,0.0,4,32,full,-0.003178,0.5,0.0,0.75,3,0.014898,0.018184,4,0.544444,0.986833,0.155556,17,pairwise,1.005017,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.953302,4,0.980855,180
0.511111,0.990119,0.166667,4,32,full,-0.003178,0.5,0.0,0.75,3,0.017372,0.020658,4,0.544444,0.986833,0.244444,17,pairwise,1.007491,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,17,0.022222,0.377778,0.044444,0.011111,0.455556,0.322222,0.022222,0.0,0.2,generated_2,learned,90,2048,0.953302,4,0.980855,180
0.511111,0.990119,0.166667,4,32,full,-0.003178,0.5,0.0,0.75,3,0.017372,0.020658,4,0.544444,0.986833,0.244444,17,pairwise,1.007491,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,17,0.022222,0.377778,0.044444,0.011111,0.455556,0.322222,0.022222,0.0,0.2,generated_2,learned,90,2048,0.953302,4,0.980855,180
0.511111,0.990119,0.166667,4,32,full,-0.003178,0.5,0.0,0.75,3,0.017372,0.020658,4,0.544444,0.986833,0.244444,17,pairwise,1.007491,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,1,17,0.022222,0.377778,0.044444,0.011111,0.455556,0.322222,0.022222,0.0,0.2,generated_2,learned,90,2048,0.953302,4,0.980855,180
0.544444,0.990119,1.0,4,32,full,-0.003178,0.5,0.0,0.75,3,0.0,0.003286,4,0.544444,0.986833,0.422222,17,pairwise,0.990119,0.05,base_oracle,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.322222,0.411111,0.055556,0.211111,generated_2,learned,90,2048,0.953302,4,0.980855,180
0.544444,0.990119,0.422222,4,32,full,-0.003178,0.5,0.0,0.75,3,-0.003286,0.0,4,0.544444,0.986833,1.0,17,pairwise,0.986833,0.05,generated_oracle,40,600,400,0.005,,17,0.111111,0.222222,0.155556,0.088889,0.577778,0.266667,0.033333,0.011111,0.111111,generated_2,learned,90,2048,0.953302,4,0.980855,180
0.455556,0.990119,0.055556,4,32,no_identity,0.000648,0.5,0.0,0.5,3,0.015891,0.019177,4,0.544444,0.986833,0.011111,17,pairwise,1.00601,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.952956,4,0.980855,180
0.455556,0.990119,0.0,4,32,no_identity,0.000648,0.5,0.0,0.5,3,0.014898,0.018184,4,0.544444,0.986833,0.155556,17,pairwise,1.005017,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.952956,4,0.980855,180
0.5,0.990119,0.111111,4,32,no_identity,0.000648,0.5,0.0,0.5,3,0.0168,0.020086,4,0.544444,0.986833,0.255556,17,pairwise,1.006919,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,17,0.022222,0.366667,0.055556,0.033333,0.477778,0.3,0.033333,0.0,0.188889,generated_2,learned,90,2048,0.952956,4,0.980855,180
0.5,0.990119,0.111111,4,32,no_identity,0.000648,0.5,0.0,0.5,3,0.0168,0.020086,4,0.544444,0.986833,0.255556,17,pairwise,1.006919,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,17,0.022222,0.366667,0.055556,0.033333,0.477778,0.3,0.033333,0.0,0.188889,generated_2,learned,90,2048,0.952956,4,0.980855,180
0.455556,0.990119,0.055556,4,32,no_identity,0.000648,0.5,0.0,0.5,3,0.015891,0.019177,4,0.544444,0.986833,0.011111,17,pairwise,1.00601,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.952956,4,0.980855,180
0.544444,0.990119,1.0,4,32,no_identity,0.000648,0.5,0.0,0.5,3,0.0,0.003286,4,0.544444,0.986833,0.422222,17,pairwise,0.990119,0.05,base_oracle,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.322222,0.411111,0.055556,0.211111,generated_2,learned,90,2048,0.952956,4,0.980855,180
0.544444,0.990119,0.422222,4,32,no_identity,0.000648,0.5,0.0,0.5,3,-0.003286,0.0,4,0.544444,0.986833,1.0,17,pairwise,0.986833,0.05,generated_oracle,40,600,400,0.005,,17,0.111111,0.222222,0.155556,0.088889,0.577778,0.266667,0.033333,0.011111,0.111111,generated_2,learned,90,2048,0.952956,4,0.980855,180
0.455556,0.990119,0.055556,4,32,set_only,-0.0001,0.5,0.0,0.75,3,0.015891,0.019177,4,0.544444,0.986833,0.011111,17,pairwise,1.00601,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.957552,4,0.980855,180
0.455556,0.990119,0.0,4,32,set_only,-0.0001,0.5,0.0,0.75,3,0.014898,0.018184,4,0.544444,0.986833,0.155556,17,pairwise,1.005017,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.957552,4,0.980855,180
0.511111,0.990119,0.166667,4,32,set_only,-0.0001,0.5,0.0,0.75,3,0.020579,0.023865,4,0.544444,0.986833,0.211111,17,pairwise,1.010698,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,17,0.055556,0.244444,0.033333,0.0,0.333333,0.533333,0.011111,0.0,0.122222,generated_2,learned,90,2048,0.957552,4,0.980855,180
0.511111,0.990119,0.166667,4,32,set_only,-0.0001,0.5,0.0,0.75,3,0.020579,0.023865,4,0.544444,0.986833,0.211111,17,pairwise,1.010698,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,17,0.055556,0.244444,0.033333,0.0,0.333333,0.533333,0.011111,0.0,0.122222,generated_2,learned,90,2048,0.957552,4,0.980855,180
0.511111,0.990119,0.166667,4,32,set_only,-0.0001,0.5,0.0,0.75,3,0.020579,0.023865,4,0.544444,0.986833,0.211111,17,pairwise,1.010698,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,1,17,0.055556,0.244444,0.033333,0.0,0.333333,0.533333,0.011111,0.0,0.122222,generated_2,learned,90,2048,0.957552,4,0.980855,180
0.544444,0.990119,1.0,4,32,set_only,-0.0001,0.5,0.0,0.75,3,0.0,0.003286,4,0.544444,0.986833,0.422222,17,pairwise,0.990119,0.05,base_oracle,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.322222,0.411111,0.055556,0.211111,generated_2,learned,90,2048,0.957552,4,0.980855,180
0.544444,0.990119,0.422222,4,32,set_only,-0.0001,0.5,0.0,0.75,3,-0.003286,0.0,4,0.544444,0.986833,1.0,17,pairwise,0.986833,0.05,generated_oracle,40,600,400,0.005,,17,0.111111,0.222222,0.155556,0.088889,0.577778,0.266667,0.033333,0.011111,0.111111,generated_2,learned,90,2048,0.957552,4,0.980855,180
0.455556,0.990119,0.055556,4,32,diagnostics_only,-0.00285,0.5,0.0,0.75,3,0.015891,0.019177,4,0.544444,0.986833,0.011111,17,pairwise,1.00601,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.952318,4,0.980855,180
0.455556,0.990119,0.0,4,32,diagnostics_only,-0.00285,0.5,0.0,0.75,3,0.014898,0.018184,4,0.544444,0.986833,0.155556,17,pairwise,1.005017,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.952318,4,0.980855,180
0.5,0.990119,0.166667,4,32,diagnostics_only,-0.00285,0.5,0.0,0.75,3,0.013618,0.016904,4,0.544444,0.986833,0.255556,17,pairwise,1.003737,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,17,0.055556,0.333333,0.044444,0.033333,0.466667,0.333333,0.033333,0.011111,0.155556,generated_2,learned,90,2048,0.952318,4,0.980855,180
0.5,0.990119,0.166667,4,32,diagnostics_only,-0.00285,0.5,0.0,0.75,3,0.013618,0.016904,4,0.544444,0.986833,0.255556,17,pairwise,1.003737,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,17,0.055556,0.333333,0.044444,0.033333,0.466667,0.333333,0.033333,0.011111,0.155556,generated_2,learned,90,2048,0.952318,4,0.980855,180
0.5,0.990119,0.166667,4,32,diagnostics_only,-0.00285,0.5,0.0,0.75,3,0.013618,0.016904,4,0.544444,0.986833,0.255556,17,pairwise,1.003737,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,1,17,0.055556,0.333333,0.044444,0.033333,0.466667,0.333333,0.033333,0.011111,0.155556,generated_2,learned,90,2048,0.952318,4,0.980855,180
0.544444,0.990119,1.0,4,32,diagnostics_only,-0.00285,0.5,0.0,0.75,3,0.0,0.003286,4,0.544444,0.986833,0.422222,17,pairwise,0.990119,0.05,base_oracle,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.322222,0.411111,0.055556,0.211111,generated_2,learned,90,2048,0.952318,4,0.980855,180
0.544444,0.990119,0.422222,4,32,diagnostics_only,-0.00285,0.5,0.0,0.75,3,-0.003286,0.0,4,0.544444,0.986833,1.0,17,pairwise,0.986833,0.05,generated_oracle,40,600,400,0.005,,17,0.111111,0.222222,0.155556,0.088889,0.577778,0.266667,0.033333,0.011111,0.111111,generated_2,learned,90,2048,0.952318,4,0.980855,180
