accuracy,base_oracle_loss,base_oracle_match_rate,budget,causal_k,excess_over_base_oracle,excess_over_generated_oracle,generated_candidates,generated_oracle_accuracy,generated_oracle_loss,generated_oracle_match_rate,interaction_mode,loss,policy,propagation_steps,reranker_steps,retriever_steps,safe_margin,safe_uses_reranker,seed,selected_generated_0_rate,selected_generated_1_rate,selected_generated_2_rate,selected_generated_3_rate,selected_generated_4_rate,selected_generated_5_rate,selected_generated_6_rate,selected_generated_7_rate,selected_generated_rate,selected_indexed_rate,selected_interaction_rate,selected_learned_rate,selected_proximity_rate,static_generated_mode_from_validation,static_mode_from_validation,test_samples,total_objects_n,validation_reranker_loss,validation_samples,validation_static_loss
0.488889,0.9361,0.444444,4,16,0.043594,0.053301,8,0.6,0.926393,0.366667,pairwise,0.979695,static_indexed,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,generated_6,proximity,90,2048,0.838081,180,0.878886
0.5,0.9361,0.388889,4,16,0.034919,0.044626,8,0.6,0.926393,0.055556,pairwise,0.971019,static_proximity,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,generated_6,proximity,90,2048,0.838081,180,0.878886
0.488889,0.9361,0.144444,4,16,0.036683,0.04639,8,0.6,0.926393,0.0,pairwise,0.972783,static_interaction,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,generated_6,proximity,90,2048,0.838081,180,0.878886
0.488889,0.9361,0.022222,4,16,0.036851,0.046558,8,0.6,0.926393,0.0,pairwise,0.972951,static_learned,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_6,proximity,90,2048,0.838081,180,0.878886
0.5,0.9361,0.388889,4,16,0.034919,0.044626,8,0.6,0.926393,0.055556,pairwise,0.971019,static_base_validation_choice,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,generated_6,proximity,90,2048,0.838081,180,0.878886
0.5,0.9361,0.0,4,16,0.03738,0.047088,8,0.6,0.926393,0.011111,pairwise,0.973481,static_generated_validation_choice,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_6,proximity,90,2048,0.838081,180,0.878886
0.522222,0.9361,0.333333,4,16,0.027127,0.036835,8,0.6,0.926393,0.266667,pairwise,0.963228,generated_set_reranker,40,600,400,0.005,,19,0.055556,0.144444,0.044444,0.011111,0.088889,0.011111,0.066667,0.011111,0.433333,0.322222,0.055556,0.033333,0.155556,generated_6,proximity,90,2048,0.838081,180,0.878886
0.522222,0.9361,0.333333,4,16,0.027127,0.036835,8,0.6,0.926393,0.266667,pairwise,0.963228,generated_margin_safe_reranker,40,600,400,0.005,1,19,0.055556,0.144444,0.044444,0.011111,0.088889,0.011111,0.066667,0.011111,0.433333,0.322222,0.055556,0.033333,0.155556,generated_6,proximity,90,2048,0.838081,180,0.878886
0.588889,0.9361,1.0,4,16,0.0,0.009707,8,0.6,0.926393,0.422222,pairwise,0.9361,base_oracle,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444,0.144444,0.022222,0.388889,generated_6,proximity,90,2048,0.838081,180,0.878886
0.6,0.9361,0.422222,4,16,-0.009707,0.0,8,0.6,0.926393,1.0,pairwise,0.926393,generated_oracle,40,600,400,0.005,,19,0.055556,0.144444,0.066667,0.044444,0.2,0.022222,0.011111,0.033333,0.577778,0.366667,0.0,0.0,0.055556,generated_6,proximity,90,2048,0.838081,180,0.878886
0.522222,0.886832,0.377778,4,16,0.082766,0.095586,8,0.666667,0.874012,0.366667,pairwise,0.969598,static_indexed,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,generated_5,indexed,90,2048,0.801712,180,0.891254
0.488889,0.886832,0.388889,4,16,0.127912,0.140733,8,0.666667,0.874012,0.111111,pairwise,1.014745,static_proximity,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,generated_5,indexed,90,2048,0.801712,180,0.891254
0.511111,0.886832,0.188889,4,16,0.121759,0.13458,8,0.666667,0.874012,0.0,pairwise,1.008591,static_interaction,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,generated_5,indexed,90,2048,0.801712,180,0.891254
0.511111,0.886832,0.044444,4,16,0.121504,0.134324,8,0.666667,0.874012,0.0,pairwise,1.008336,static_learned,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_5,indexed,90,2048,0.801712,180,0.891254
0.522222,0.886832,0.377778,4,16,0.082766,0.095586,8,0.666667,0.874012,0.366667,pairwise,0.969598,static_base_validation_choice,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,generated_5,indexed,90,2048,0.801712,180,0.891254
0.511111,0.886832,0.0,4,16,0.121339,0.134159,8,0.666667,0.874012,0.0,pairwise,1.008171,static_generated_validation_choice,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_5,indexed,90,2048,0.801712,180,0.891254
0.6,0.886832,0.277778,4,16,0.071062,0.083882,8,0.666667,0.874012,0.411111,pairwise,0.957894,generated_set_reranker,40,600,400,0.005,,23,0.011111,0.144444,0.044444,0.0,0.222222,0.0,0.011111,0.011111,0.444444,0.388889,0.033333,0.0,0.133333,generated_5,indexed,90,2048,0.801712,180,0.891254
0.6,0.886832,0.277778,4,16,0.071062,0.083882,8,0.666667,0.874012,0.411111,pairwise,0.957894,generated_margin_safe_reranker,40,600,400,0.005,1,23,0.011111,0.144444,0.044444,0.0,0.222222,0.0,0.011111,0.011111,0.444444,0.388889,0.033333,0.0,0.133333,generated_5,indexed,90,2048,0.801712,180,0.891254
0.655556,0.886832,1.0,4,16,0.0,0.01282,8,0.666667,0.874012,0.477778,pairwise,0.886832,base_oracle,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377778,0.188889,0.044444,0.388889,generated_5,indexed,90,2048,0.801712,180,0.891254
0.666667,0.886832,0.477778,4,16,-0.01282,0.0,8,0.666667,0.874012,1.0,pairwise,0.874012,generated_oracle,40,600,400,0.005,,23,0.022222,0.177778,0.077778,0.0,0.177778,0.0,0.0,0.066667,0.522222,0.366667,0.0,0.0,0.111111,generated_5,indexed,90,2048,0.801712,180,0.891254
0.466667,0.997236,0.377778,4,32,0.027789,0.035596,8,0.522222,0.989428,0.3,pairwise,1.025025,static_indexed,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,indexed,indexed,90,2048,0.941187,180,0.974949
0.455556,0.997236,0.311111,4,32,0.039687,0.047494,8,0.522222,0.989428,0.133333,pairwise,1.036922,static_proximity,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,indexed,indexed,90,2048,0.941187,180,0.974949
0.477778,0.997236,0.266667,4,32,0.027243,0.035051,8,0.522222,0.989428,0.0,pairwise,1.024479,static_interaction,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,indexed,indexed,90,2048,0.941187,180,0.974949
0.466667,0.997236,0.044444,4,32,0.027318,0.035125,8,0.522222,0.989428,0.011111,pairwise,1.024553,static_learned,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,indexed,indexed,90,2048,0.941187,180,0.974949
0.466667,0.997236,0.377778,4,32,0.027789,0.035596,8,0.522222,0.989428,0.3,pairwise,1.025025,static_base_validation_choice,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,indexed,indexed,90,2048,0.941187,180,0.974949
0.466667,0.997236,0.377778,4,32,0.027789,0.035596,8,0.522222,0.989428,0.3,pairwise,1.025025,static_generated_validation_choice,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,indexed,indexed,90,2048,0.941187,180,0.974949
0.488889,0.997236,0.244444,4,32,0.024092,0.031899,8,0.522222,0.989428,0.233333,pairwise,1.021328,generated_set_reranker,40,600,400,0.005,,11,0.1,0.133333,0.066667,0.0,0.077778,0.0,0.077778,0.011111,0.466667,0.366667,0.033333,0.044444,0.088889,indexed,indexed,90,2048,0.941187,180,0.974949
0.488889,0.997236,0.244444,4,32,0.024092,0.031899,8,0.522222,0.989428,0.233333,pairwise,1.021328,generated_margin_safe_reranker,40,600,400,0.005,1,11,0.1,0.133333,0.066667,0.0,0.077778,0.0,0.077778,0.011111,0.466667,0.366667,0.033333,0.044444,0.088889,indexed,indexed,90,2048,0.941187,180,0.974949
0.511111,0.997236,1.0,4,32,0.0,0.007807,8,0.522222,0.989428,0.444444,pairwise,0.997236,base_oracle,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377778,0.266667,0.044444,0.311111,indexed,indexed,90,2048,0.941187,180,0.974949
0.522222,0.997236,0.444444,4,32,-0.007807,0.0,8,0.522222,0.989428,1.0,pairwise,0.989428,generated_oracle,40,600,400,0.005,,11,0.044444,0.2,0.033333,0.077778,0.133333,0.0,0.033333,0.033333,0.555556,0.3,0.0,0.011111,0.133333,indexed,indexed,90,2048,0.941187,180,0.974949
0.5,0.962059,0.455556,4,32,0.028076,0.033364,8,0.566667,0.956771,0.422222,pairwise,0.990135,static_indexed,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,indexed,indexed,90,2048,0.948167,180,0.976044
0.477778,0.962059,0.4,4,32,0.027414,0.032702,8,0.566667,0.956771,0.088889,pairwise,0.989473,static_proximity,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,indexed,indexed,90,2048,0.948167,180,0.976044
0.477778,0.962059,0.144444,4,32,0.027116,0.032404,8,0.566667,0.956771,0.0,pairwise,0.989175,static_interaction,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,indexed,indexed,90,2048,0.948167,180,0.976044
0.466667,0.962059,0.0,4,32,0.027092,0.03238,8,0.566667,0.956771,0.0,pairwise,0.989151,static_learned,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,indexed,indexed,90,2048,0.948167,180,0.976044
0.5,0.962059,0.455556,4,32,0.028076,0.033364,8,0.566667,0.956771,0.422222,pairwise,0.990135,static_base_validation_choice,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,indexed,indexed,90,2048,0.948167,180,0.976044
0.5,0.962059,0.455556,4,32,0.028076,0.033364,8,0.566667,0.956771,0.422222,pairwise,0.990135,static_generated_validation_choice,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,indexed,indexed,90,2048,0.948167,180,0.976044
0.522222,0.962059,0.433333,4,32,0.016218,0.021506,8,0.566667,0.956771,0.444444,pairwise,0.978277,generated_set_reranker,40,600,400,0.005,,13,0.033333,0.088889,0.022222,0.0,0.055556,0.0,0.033333,0.066667,0.3,0.5,0.044444,0.0,0.155556,indexed,indexed,90,2048,0.948167,180,0.976044
0.522222,0.962059,0.433333,4,32,0.016218,0.021506,8,0.566667,0.956771,0.444444,pairwise,0.978277,generated_margin_safe_reranker,40,600,400,0.005,1,13,0.033333,0.088889,0.022222,0.0,0.055556,0.0,0.033333,0.066667,0.3,0.5,0.044444,0.0,0.155556,indexed,indexed,90,2048,0.948167,180,0.976044
0.555556,0.962059,1.0,4,32,0.0,0.005288,8,0.566667,0.956771,0.511111,pairwise,0.962059,base_oracle,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455556,0.144444,0.0,0.4,indexed,indexed,90,2048,0.948167,180,0.976044
0.566667,0.962059,0.511111,4,32,-0.005288,0.0,8,0.566667,0.956771,1.0,pairwise,0.956771,generated_oracle,40,600,400,0.005,,13,0.022222,0.177778,0.077778,0.0,0.144444,0.011111,0.022222,0.033333,0.488889,0.422222,0.0,0.0,0.088889,indexed,indexed,90,2048,0.948167,180,0.976044
0.544444,0.990119,0.322222,4,32,0.0235,0.027262,8,0.544444,0.986357,0.266667,pairwise,1.013619,static_indexed,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,proximity,proximity,90,2048,0.975563,180,0.991764
0.455556,0.990119,0.211111,4,32,0.016764,0.020525,8,0.544444,0.986357,0.1,pairwise,1.006883,static_proximity,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,proximity,proximity,90,2048,0.975563,180,0.991764
0.455556,0.990119,0.411111,4,32,0.015659,0.019421,8,0.544444,0.986357,0.022222,pairwise,1.005778,static_interaction,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,proximity,proximity,90,2048,0.975563,180,0.991764
0.455556,0.990119,0.055556,4,32,0.015891,0.019653,8,0.544444,0.986357,0.011111,pairwise,1.00601,static_learned,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,proximity,proximity,90,2048,0.975563,180,0.991764
0.455556,0.990119,0.211111,4,32,0.016764,0.020525,8,0.544444,0.986357,0.1,pairwise,1.006883,static_base_validation_choice,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,proximity,proximity,90,2048,0.975563,180,0.991764
0.455556,0.990119,0.211111,4,32,0.016764,0.020525,8,0.544444,0.986357,0.1,pairwise,1.006883,static_generated_validation_choice,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,proximity,proximity,90,2048,0.975563,180,0.991764
0.488889,0.990119,0.144444,4,32,0.009016,0.012778,8,0.544444,0.986357,0.288889,pairwise,0.999135,generated_set_reranker,40,600,400,0.005,,17,0.111111,0.166667,0.1,0.022222,0.077778,0.022222,0.166667,0.033333,0.7,0.133333,0.088889,0.011111,0.066667,proximity,proximity,90,2048,0.975563,180,0.991764
0.488889,0.990119,0.144444,4,32,0.009016,0.012778,8,0.544444,0.986357,0.288889,pairwise,0.999135,generated_margin_safe_reranker,40,600,400,0.005,1,17,0.111111,0.166667,0.1,0.022222,0.077778,0.022222,0.166667,0.033333,0.7,0.133333,0.088889,0.011111,0.066667,proximity,proximity,90,2048,0.975563,180,0.991764
0.544444,0.990119,1.0,4,32,0.0,0.003762,8,0.544444,0.986357,0.4,pairwise,0.990119,base_oracle,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322222,0.411111,0.055556,0.211111,proximity,proximity,90,2048,0.975563,180,0.991764
0.544444,0.990119,0.4,4,32,-0.003762,0.0,8,0.544444,0.986357,1.0,pairwise,0.986357,generated_oracle,40,600,400,0.005,,17,0.088889,0.1,0.144444,0.022222,0.111111,0.0,0.1,0.033333,0.6,0.266667,0.022222,0.011111,0.1,proximity,proximity,90,2048,0.975563,180,0.991764
0.488889,0.968346,0.366667,4,32,0.045078,0.052149,8,0.555556,0.961275,0.322222,pairwise,1.013423,static_indexed,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,proximity,proximity,90,2048,0.935398,180,0.97352
0.477778,0.968346,0.4,4,32,0.034812,0.041883,8,0.555556,0.961275,0.077778,pairwise,1.003158,static_proximity,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,proximity,proximity,90,2048,0.935398,180,0.97352
0.5,0.968346,0.2,4,32,0.034876,0.041947,8,0.555556,0.961275,0.0,pairwise,1.003221,static_interaction,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,proximity,proximity,90,2048,0.935398,180,0.97352
0.5,0.968346,0.033333,4,32,0.034473,0.041544,8,0.555556,0.961275,0.0,pairwise,1.002818,static_learned,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,proximity,proximity,90,2048,0.935398,180,0.97352
0.477778,0.968346,0.4,4,32,0.034812,0.041883,8,0.555556,0.961275,0.077778,pairwise,1.003158,static_base_validation_choice,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,proximity,proximity,90,2048,0.935398,180,0.97352
0.477778,0.968346,0.4,4,32,0.034812,0.041883,8,0.555556,0.961275,0.077778,pairwise,1.003158,static_generated_validation_choice,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,proximity,proximity,90,2048,0.935398,180,0.97352
0.488889,0.968346,0.266667,4,32,0.030446,0.037517,8,0.555556,0.961275,0.322222,pairwise,0.998791,generated_set_reranker,40,600,400,0.005,,19,0.022222,0.144444,0.044444,0.011111,0.122222,0.022222,0.022222,0.0,0.388889,0.477778,0.011111,0.011111,0.111111,proximity,proximity,90,2048,0.935398,180,0.97352
0.488889,0.968346,0.266667,4,32,0.030446,0.037517,8,0.555556,0.961275,0.322222,pairwise,0.998791,generated_margin_safe_reranker,40,600,400,0.005,1,19,0.022222,0.144444,0.044444,0.011111,0.122222,0.022222,0.022222,0.0,0.388889,0.477778,0.011111,0.011111,0.111111,proximity,proximity,90,2048,0.935398,180,0.97352
0.555556,0.968346,1.0,4,32,0.0,0.007071,8,0.555556,0.961275,0.4,pairwise,0.968346,base_oracle,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366667,0.2,0.033333,0.4,proximity,proximity,90,2048,0.935398,180,0.97352
0.555556,0.968346,0.4,4,32,-0.007071,0.0,8,0.555556,0.961275,1.0,pairwise,0.961275,generated_oracle,40,600,400,0.005,,19,0.055556,0.155556,0.055556,0.033333,0.188889,0.022222,0.011111,0.077778,0.6,0.322222,0.0,0.0,0.077778,proximity,proximity,90,2048,0.935398,180,0.97352
0.488889,0.954848,0.4,4,32,0.054917,0.064886,8,0.7,0.944879,0.4,pairwise,1.009765,static_indexed,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,generated_6,learned,90,2048,0.948065,180,0.994957
0.533333,0.954848,0.333333,4,32,0.044075,0.054044,8,0.7,0.944879,0.111111,pairwise,0.998923,static_proximity,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,generated_6,learned,90,2048,0.948065,180,0.994957
0.488889,0.954848,0.211111,4,32,0.042998,0.052967,8,0.7,0.944879,0.0,pairwise,0.997846,static_interaction,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,generated_6,learned,90,2048,0.948065,180,0.994957
0.488889,0.954848,0.055556,4,32,0.043093,0.053062,8,0.7,0.944879,0.0,pairwise,0.997941,static_learned,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_6,learned,90,2048,0.948065,180,0.994957
0.488889,0.954848,0.055556,4,32,0.043093,0.053062,8,0.7,0.944879,0.0,pairwise,0.997941,static_base_validation_choice,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_6,learned,90,2048,0.948065,180,0.994957
0.5,0.954848,0.0,4,32,0.042872,0.052841,8,0.7,0.944879,0.044444,pairwise,0.99772,static_generated_validation_choice,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_6,learned,90,2048,0.948065,180,0.994957
0.522222,0.954848,0.322222,4,32,0.033767,0.043736,8,0.7,0.944879,0.422222,pairwise,0.988615,generated_set_reranker,40,600,400,0.005,,23,0.122222,0.155556,0.033333,0.0,0.111111,0.0,0.022222,0.0,0.444444,0.433333,0.033333,0.0,0.088889,generated_6,learned,90,2048,0.948065,180,0.994957
0.522222,0.954848,0.322222,4,32,0.033767,0.043736,8,0.7,0.944879,0.422222,pairwise,0.988615,generated_margin_safe_reranker,40,600,400,0.005,1,23,0.122222,0.155556,0.033333,0.0,0.111111,0.0,0.022222,0.0,0.444444,0.433333,0.033333,0.0,0.088889,generated_6,learned,90,2048,0.948065,180,0.994957
0.711111,0.954848,1.0,4,32,0.0,0.009969,8,0.7,0.944879,0.511111,pairwise,0.954848,base_oracle,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.211111,0.055556,0.333333,generated_6,learned,90,2048,0.948065,180,0.994957
0.7,0.954848,0.511111,4,32,-0.009969,0.0,8,0.7,0.944879,1.0,pairwise,0.944879,generated_oracle,40,600,400,0.005,,23,0.033333,0.188889,0.044444,0.011111,0.144444,0.0,0.044444,0.022222,0.488889,0.4,0.0,0.0,0.111111,generated_6,learned,90,2048,0.948065,180,0.994957
