row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,seed_count
seed,serialized-token,29,nominal,catch_heavy,1.0,mechanism_prior,0.75,selected,nll_ece,0.756309,-0.076913;-0.793546;0.870459,32,37,36,0.694444,0.694444,0.016467,0.706441,0.440468,0.05187,4.775,1.0,1.0,1
seed,serialized-token,31,nominal,nominal,1.0,mechanism_prior,0.0,selected,nll_ece,0.983524,0.000000;0.000000;0.000000,32,37,36,0.611111,0.527778,0.026706,0.888542,0.552218,0.110325,4.35,1.0,1.0,1
seed,serialized-token,31,nominal,high_force,1.0,mechanism_prior,0.0,selected,nll_ece,1.171891,0.000000;0.000000;0.000000,32,37,36,0.555556,0.444444,0.102983,0.937578,0.554602,0.164779,4.35,1.0,1.0,1
seed,serialized-token,31,nominal,edge_shift,1.0,mechanism_prior,0.5,selected,nll_ece,1.103433,0.002529;0.520988;-0.523517,32,37,36,0.777778,0.5,0.090957,0.741826,0.416819,0.173242,4.35,1.0,1.0,1
seed,serialized-token,31,nominal,catch_heavy,1.0,mechanism_prior,1.0,selected,nll_ece,0.699483,-0.079536;-1.057520;1.137056,32,37,36,0.694444,0.694444,0.022662,0.704476,0.44248,0.03386,4.825,1.0,1.0,1
summary,graph-transformer,all,nominal,catch_heavy,1.0,mechanism_prior,1.0,selected,nll_ece,,,32,37,36,0.686508,0.753968,0.029999,0.735837,0.449992,0.098319,4.803571,1.0,1.0,7
summary,graph-transformer,all,nominal,edge_shift,1.0,mechanism_prior,0.607143,selected,nll_ece,,,32,37,36,0.65873,0.515873,0.083116,0.978425,0.554305,0.209813,4.35,1.0,1.0,7
summary,graph-transformer,all,nominal,high_force,1.0,mechanism_prior,0.0,selected,nll_ece,,,32,37,36,0.452381,0.424603,0.108504,1.291259,0.758171,0.313074,4.35,1.0,1.0,7
summary,graph-transformer,all,nominal,nominal,1.0,mechanism_prior,0.428571,selected,nll_ece,,,32,37,36,0.503968,0.468254,0.034021,1.067583,0.658183,0.189599,4.35,1.0,1.0,7
summary,serialized-token,all,nominal,catch_heavy,1.0,mechanism_prior,0.892857,selected,nll_ece,,,32,37,36,0.72619,0.753968,0.015465,0.712544,0.426486,0.116546,4.803571,1.0,1.0,7
summary,serialized-token,all,nominal,edge_shift,1.0,mechanism_prior,0.642857,selected,nll_ece,,,32,37,36,0.646826,0.515873,0.069564,0.93182,0.546328,0.170916,4.35,1.0,1.0,7
summary,serialized-token,all,nominal,high_force,1.0,mechanism_prior,0.035714,selected,nll_ece,,,32,37,36,0.452381,0.424603,0.083765,1.104867,0.670559,0.228325,4.35,1.0,1.0,7
summary,serialized-token,all,nominal,nominal,1.0,mechanism_prior,0.107143,selected,nll_ece,,,32,37,36,0.507936,0.468254,0.019712,0.985685,0.611033,0.136427,4.35,1.0,1.0,7
summary,wpu-cws-indexed-local-dense,all,nominal,catch_heavy,1.0,mechanism_prior,0.928571,selected,nll_ece,,,32,37,36,0.698412,0.753968,0.169508,0.733964,0.443729,0.120259,4.803571,1.0,1.0,7
summary,wpu-cws-indexed-local-dense,all,nominal,edge_shift,1.0,mechanism_prior,0.571429,selected,nll_ece,,,32,37,36,0.619048,0.515873,0.531497,0.974064,0.566687,0.215461,4.35,1.0,1.0,7
summary,wpu-cws-indexed-local-dense,all,nominal,high_force,1.0,mechanism_prior,0.0,selected,nll_ece,,,32,37,36,0.43254,0.424603,0.669876,1.222798,0.736105,0.31382,4.35,1.0,1.0,7
summary,wpu-cws-indexed-local-dense,all,nominal,nominal,1.0,mechanism_prior,0.178571,selected,nll_ece,,,32,37,36,0.404762,0.468254,0.183093,1.042475,0.648321,0.175615,4.35,1.0,1.0,7
summary,wpu-cws-indexed-sparse,all,nominal,catch_heavy,1.0,mechanism_prior,1.0,selected,nll_ece,,,32,37,36,0.753968,0.753968,0.018864,0.717728,0.413073,0.123364,4.803571,1.0,0.0,7
summary,wpu-cws-indexed-sparse,all,nominal,edge_shift,1.0,mechanism_prior,0.428571,selected,nll_ece,,,32,37,36,0.531746,0.515873,0.41923,0.993701,0.598266,0.204123,4.35,1.0,0.0,7
summary,wpu-cws-indexed-sparse,all,nominal,high_force,1.0,mechanism_prior,0.071429,selected,nll_ece,,,32,37,36,0.428571,0.424603,0.52802,1.056207,0.639425,0.174874,4.35,1.0,0.0,7
summary,wpu-cws-indexed-sparse,all,nominal,nominal,1.0,mechanism_prior,0.357143,selected,nll_ece,,,32,37,36,0.424603,0.468254,0.049735,1.068054,0.646612,0.118737,4.35,1.0,0.0,7
